timestep,decision,prb_decision,policy_decision
505,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
506,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
507,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
508,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
509,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
510,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
511,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
512,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
513,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
514,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
515,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
516,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
517,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
518,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
519,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
520,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
521,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
522,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
523,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
524,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
525,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
526,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
527,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
528,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
529,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
530,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
531,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
532,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
533,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
534,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
535,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
536,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
537,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
538,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
539,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
540,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
541,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
542,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
543,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
544,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
545,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
546,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
547,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
548,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
549,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
550,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
551,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
552,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
553,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
554,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
555,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
556,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
557,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
558,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
559,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
560,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
561,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
562,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
563,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
564,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
565,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
566,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
567,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
