timestep,kpi,q0,q1,q2,q3,q4
2,tx_brate,0.0,0.0033333333333333335,0.005,0.005,0.01
2,tx_pckts,3.0,3.0,4.0,4.0,8.0
2,dl_buffer,0.0,0.0,0.0,0.0,0.0
3,tx_brate,0.0,0.004166666666666667,0.023333333333333334,0.1125,0.65
3,tx_pckts,1.0,2.0,4.0,9.166666666666668,35.0
3,dl_buffer,0.0,0.0,0.0,0.0,407.0
4,tx_brate,0.0,0.004166666666666667,0.045,0.1125,4.15
4,tx_pckts,1.0,2.0,6.1875,32.9875,229.5
4,dl_buffer,0.0,0.0,0.0,0.0,407.0
5,tx_brate,0.0,0.013166666666666667,0.06486666666666666,0.6290958333333334,4.15
5,tx_pckts,1.0,3.1979166666666665,12.145416666666666,63.38708333333332,234.5
5,dl_buffer,0.0,0.0,0.0,313.85,3138.5
6,tx_brate,0.0,0.022433333333333333,0.12836180555555554,0.6290958333333334,4.15
6,tx_pckts,1.0,4.865833333333333,18.48284722222222,63.38708333333332,234.5
6,dl_buffer,0.0,0.0,0.0,313.85,3138.5
7,tx_brate,0.0,0.03237089646464646,0.057770809659090885,0.6290958333333334,4.15
7,tx_pckts,1.0,6.78867857142857,18.6685964781746,63.38708333333332,234.5
7,dl_buffer,0.0,0.0,0.0,313.85,4908.5
8,tx_brate,0.0,0.03237089646464646,0.11201853119260788,0.6290958333333334,4.165
8,tx_pckts,1.0,6.78867857142857,23.813906001984122,63.38708333333332,234.5
8,dl_buffer,0.0,0.0,0.0,313.85,4908.5
9,tx_brate,0.0,0.04255439930033809,0.0938405365469236,0.9312502377401797,4.21
9,tx_pckts,1.0,8.931032345403437,23.33259701129912,79.07169724796326,234.5
9,dl_buffer,0.0,0.0,0.0,639.1714285714286,4908.5
10,tx_brate,0.0,0.04930598281994452,0.0938405365469236,0.9312502377401797,4.21
10,tx_pckts,1.0,10.61600302101779,23.33259701129912,79.07169724796326,234.5
10,dl_buffer,0.0,0.0,0.0,639.1714285714286,68990.5
11,tx_brate,0.0,0.057897634372500305,0.09175828799686335,0.9312502377401797,6.324999999999999
11,tx_pckts,1.0,10.61600302101779,23.28090810130961,79.07169724796326,234.5
11,dl_buffer,0.0,0.0,0.0,639.1714285714286,80646.0
12,tx_brate,0.0,0.057897634372500305,0.09175828799686335,0.9312502377401797,6.324999999999999
12,tx_pckts,1.0,10.61600302101779,23.28090810130961,79.07169724796326,234.5
12,dl_buffer,0.0,0.0,0.0,639.1714285714286,80646.0
13,tx_brate,0.0,0.057897634372500305,0.09175828799686335,1.2534059727121278,6.324999999999999
13,tx_pckts,1.0,11.93925928689001,23.28090810130961,90.33003670723095,234.5
13,dl_buffer,0.0,0.0,0.0,639.1714285714286,80646.0
14,tx_brate,0.0,0.06265329023470621,0.09175828799686335,1.2534059727121278,6.324999999999999
14,tx_pckts,1.0,13.147343758299169,23.28090810130961,79.27290663817159,234.5
14,dl_buffer,0.0,0.0,0.0,479.37857142857143,80646.0
15,tx_brate,0.0,0.06907895544751075,0.08990596116668981,1.2534059727121278,6.324999999999999
15,tx_pckts,1.0,13.147343758299169,23.234152957184158,79.27290663817159,234.5
15,dl_buffer,0.0,0.0,0.0,479.37857142857143,80646.0
16,tx_brate,0.0,0.06907895544751075,0.08990596116668981,1.2534059727121278,6.324999999999999
16,tx_pckts,1.0,13.147343758299169,23.234152957184158,79.27290663817159,234.5
16,dl_buffer,0.0,0.0,0.0,479.37857142857143,80646.0
17,tx_brate,0.0,0.06907895544751075,0.08420107526060214,1.4990130783873297,6.324999999999999
17,tx_pckts,1.0,13.147343758299169,23.128682676330207,87.65971260559627,234.5
17,dl_buffer,0.0,0.0,0.0,2140.889010989011,80646.0
18,tx_brate,0.0,0.06907895544751075,0.13536016369781645,1.4990130783873297,6.855
18,tx_pckts,1.0,13.147343758299169,25.849251438245766,87.65971260559627,234.5
18,dl_buffer,0.0,0.0,0.0,2140.889010989011,80646.0
19,tx_brate,0.0,0.06907895544751075,0.13536016369781645,1.4990130783873297,6.855
19,tx_pckts,1.0,14.079944537581987,25.849251438245766,87.65971260559627,234.5
19,dl_buffer,0.0,0.0,0.0,2140.889010989011,80646.0
20,tx_brate,0.0,0.06907895544751075,0.13536016369781645,1.4990130783873297,7.0200000000000005
20,tx_pckts,1.0,14.079944537581987,25.849251438245766,87.65971260559627,234.5
20,dl_buffer,0.0,0.0,0.0,2140.889010989011,80646.0
21,tx_brate,0.0,0.0737465472991596,0.13011684103372445,1.7184905551494347,7.0200000000000005
21,tx_pckts,1.0,14.975329557511113,25.761709636587906,94.36647526992887,234.5
21,dl_buffer,0.0,0.0,0.0,2140.889010989011,80646.0
22,tx_brate,0.0,0.0737465472991596,0.13011684103372445,1.7184905551494347,7.0200000000000005
22,tx_pckts,1.0,14.975329557511113,25.761709636587906,94.36647526992887,234.5
22,dl_buffer,0.0,0.0,0.0,361.86742474916355,80646.0
23,tx_brate,0.0,0.0737465472991596,0.1289281065672302,1.7184905551494347,7.0200000000000005
23,tx_pckts,1.0,14.975329557511113,25.761709636587906,94.36647526992887,234.5
23,dl_buffer,0.0,0.0,0.0,361.86742474916355,80646.0
24,tx_brate,0.0,0.0737465472991596,0.1289281065672302,1.7184905551494347,7.0200000000000005
24,tx_pckts,1.0,14.975329557511113,25.761709636587906,94.36647526992887,234.5
24,dl_buffer,0.0,0.0,0.0,361.86742474916355,80646.0
25,tx_brate,0.0,0.0737465472991596,0.07944137005326488,1.9047557983158767,7.0200000000000005
25,tx_pckts,1.0,15.71168027504658,28.008989493584544,100.00589036305851,234.5
25,dl_buffer,0.0,0.0,0.0,361.86742474916355,80646.0
26,tx_brate,0.0,0.07174469409573324,0.07944137005326488,1.9047557983158767,7.0200000000000005
26,tx_pckts,1.0,15.71168027504658,28.008989493584544,100.00589036305851,234.5
26,dl_buffer,0.0,0.0,0.0,361.86742474916355,80646.0
27,tx_brate,0.0,0.07174469409573324,0.07834160556976463,1.9047557983158767,7.0200000000000005
27,tx_pckts,1.0,15.71168027504658,25.8215411309139,100.00589036305851,234.5
27,dl_buffer,0.0,0.0,0.0,361.86742474916355,80646.0
28,tx_brate,0.0,0.07174469409573324,0.07834160556976463,1.9047557983158767,7.0200000000000005
28,tx_pckts,1.0,15.71168027504658,25.8215411309139,100.00589036305851,234.5
28,dl_buffer,0.0,0.0,0.0,361.86742474916355,80646.0
29,tx_brate,0.0,0.07174469409573324,0.07568376351177386,2.06555401347511,7.0200000000000005
29,tx_pckts,1.0,15.71168027504658,23.74699454652446,104.91718340379262,234.5
29,dl_buffer,0.0,0.0,0.0,1566.2914524465712,80646.0
30,tx_brate,0.0,0.07174469409573324,0.07568376351177386,2.06555401347511,7.0200000000000005
30,tx_pckts,1.0,15.182680401871593,23.74699454652446,104.91718340379262,234.5
30,dl_buffer,0.0,0.0,0.0,1566.2914524465712,80646.0
31,tx_brate,0.0,0.07174469409573324,0.11999063727576001,2.06555401347511,7.0200000000000005
31,tx_pckts,1.0,15.182680401871593,25.741094613233816,104.91718340379262,234.5
31,dl_buffer,0.0,0.0,0.0,1566.2914524465712,80646.0
32,tx_brate,0.0,0.07174469409573324,0.11999063727576001,2.06555401347511,7.0200000000000005
32,tx_pckts,1.0,15.182680401871593,25.741094613233816,104.91718340379262,234.5
32,dl_buffer,0.0,0.0,0.0,1566.2914524465712,80646.0
33,tx_brate,0.0,0.07174469409573324,0.11999063727576001,2.2069377892099418,7.0200000000000005
33,tx_pckts,1.0,15.182680401871593,25.741094613233816,109.24005905725065,235.0
33,dl_buffer,0.0,0.0,0.0,1566.2914524465712,80646.0
34,tx_brate,0.0,0.06935986462379551,0.11999063727576001,2.2069377892099418,7.0200000000000005
34,tx_pckts,1.0,14.677760103642331,25.741094613233816,109.24005905725065,235.0
34,dl_buffer,0.0,0.0,0.0,1566.2914524465712,80646.0
35,tx_brate,0.0,0.06935986462379551,0.07731408733611407,2.2069377892099418,7.0200000000000005
35,tx_pckts,1.0,14.677760103642331,25.72314839168172,109.24005905725065,235.0
35,dl_buffer,0.0,0.0,0.0,484.95347855923455,80646.0
36,tx_brate,0.0,0.06935986462379551,0.07731408733611407,2.2069377892099418,7.0200000000000005
36,tx_pckts,1.0,14.677760103642331,25.72314839168172,109.24005905725065,235.0
36,dl_buffer,0.0,0.0,0.0,484.95347855923455,80646.0
37,tx_brate,0.0,0.06935986462379551,0.11764574629056966,2.3330640218214005,7.0200000000000005
37,tx_pckts,1.0,14.677760103642331,29.219931239902763,113.05755529501904,235.0
37,dl_buffer,0.0,0.0,0.0,1442.6728302806287,80646.0
38,tx_brate,0.0,0.06935986462379551,0.11764574629056966,2.3330640218214005,7.0200000000000005
38,tx_pckts,1.0,14.677760103642331,29.219931239902763,113.05755529501904,235.0
38,dl_buffer,0.0,0.0,0.0,442.1781726098918,80646.0
39,tx_brate,0.0,0.06935986462379551,0.11764574629056966,2.3330640218214005,7.0200000000000005
39,tx_pckts,1.0,15.193127487827956,29.217066782815625,113.05755529501904,235.0
39,dl_buffer,0.0,0.0,0.0,410.594017423471,80646.0
40,tx_brate,0.0,0.06935986462379551,0.11764574629056966,2.3330640218214005,7.0200000000000005
40,tx_pckts,1.0,15.193127487827956,29.217066782815625,113.05755529501904,235.0
40,dl_buffer,0.0,0.0,0.0,410.594017423471,80646.0
41,tx_brate,0.0,0.06935986462379551,0.07807109799062875,2.4468566302244232,7.0200000000000005
41,tx_pckts,1.0,15.193127487827956,27.556791912398108,116.46989458329644,235.0
41,dl_buffer,0.0,0.0,0.0,1255.6592286254086,80646.0
42,tx_brate,0.0,0.06935986462379551,0.07807109799062875,2.4468566302244232,7.0200000000000005
