timestep,slice_id,tx_brate,tx_pckts,dl_buffer
74,2,0.2275,63.25,140.0
75,0,2.1550000000000002,198.5,263.0
75,1,0.16,29.5,0.0
75,2,0.245,76.75,178.0
76,0,2.13,219.0,126.5
76,1,0.17,30.5,0.0
76,2,0.2,62.0,57.75
77,0,2.135,216.5,110.5
77,1,0.16,29.5,0.0
77,2,0.195,61.5,0.0
78,0,2.13,212.5,189.0
78,1,0.14,35.5,0.0
78,2,0.23,69.75,0.0
79,0,2.135,207.5,366.5
79,1,0.185,64.0,153.5
79,2,0.24,54.0,0.0
80,0,2.135,175.0,1812.0
80,1,0.2,38.0,0.0
80,2,0.255,56.5,0.0
81,0,2.135,197.0,547.0
81,1,0.14,27.0,0.0
81,2,0.2925,74.5,0.0
82,0,2.13,226.0,572.0
82,1,0.175,32.0,0.0
82,2,0.22749999999999998,66.25,0.0
83,0,2.115,218.0,253.0
83,1,0.22,51.0,0.0
83,2,0.2525,63.5,39.5
84,0,2.13,89.0,0.0
84,1,0.15000000000000002,30.5,0.0
84,2,0.245,57.0,79.0
85,0,2.145,100.0,407.5
85,1,0.16999999999999998,36.5,0.0
85,2,0.23750000000000002,74.5,0.0
86,0,2.145,103.0,366.5
86,1,0.135,43.5,0.0
86,2,0.265,66.0,254.5
87,0,1.9649999999999999,234.5,6018.5
87,1,0.16499999999999998,31.0,0.0
87,2,0.2425,49.75,134.5
88,0,2.13,214.5,0.0
88,1,0.14500000000000002,27.0,79.0
88,2,0.2575,86.0,0.0
89,0,2.13,222.0,3148.5
89,1,0.21000000000000002,45.0,0.0
89,2,0.2425,58.5,0.0
90,0,2.13,213.5,793.0
90,1,0.16499999999999998,30.0,0.0
90,2,0.2,46.5,51.75
91,0,2.1799999999999997,197.5,110.5
91,1,0.14500000000000002,42.5,79.0
91,2,0.2225,58.75,0.0
92,0,2.12,152.0,0.0
92,1,0.14,26.0,0.0
92,2,0.225,51.5,0.0
93,0,2.145,127.0,429.5
93,1,0.16499999999999998,28.0,0.0
93,2,0.2,50.5,0.0
94,0,2.085,227.0,2207.0
94,1,0.21500000000000002,36.5,0.0
94,2,0.2575,63.0,0.0
95,0,2.0300000000000002,224.5,3942.5
95,1,0.15000000000000002,46.0,0.0
95,2,0.225,69.0,79.0
96,0,2.14,225.5,366.5
96,1,0.22499999999999998,40.5,0.0
96,2,0.2425,44.0,79.0
97,0,2.135,210.5,3052.5
97,1,0.175,38.0,49.5
97,2,0.195,49.75,0.0
98,0,2.145,212.0,63.0
98,1,0.175,31.5,0.0
98,2,0.2025,53.5,79.0
99,0,2.13,217.0,26.5
99,1,0.195,37.5,0.0
99,2,0.2625,76.0,124.25
100,0,2.165,212.5,435.0
100,1,0.13,29.0,0.0
100,2,0.25749999999999995,94.0,233.5
101,0,2.145,89.5,366.5
101,1,0.195,40.0,0.0
101,2,0.18,37.25,79.0
102,0,2.145,89.5,0.0
102,1,0.16,28.5,0.0
102,2,0.255,51.0,0.0
103,0,2.135,155.5,0.0
103,1,0.155,44.5,0.0
103,2,0.20500000000000002,61.25,0.0
104,0,2.145,89.5,0.0
104,1,0.17,57.0,0.0
104,2,0.20500000000000002,39.0,0.0
105,0,2.2199999999999998,99.0,366.5
105,1,0.2,64.0,42.5
105,2,0.2125,44.0,0.0
106,0,1.895,234.0,7366.5
106,1,0.15,31.0,0.0
106,2,0.1675,35.75,79.0
107,0,2.035,229.0,4212.0
107,1,0.165,33.5,0.0
107,2,0.20500000000000002,78.25,161.0
108,0,2.145,226.0,2804.5
108,1,0.18,40.5,0.0
108,2,0.2175,64.25,0.0
109,0,2.13,203.5,99.0
109,1,0.185,32.0,0.0
109,2,0.25,53.5,0.0
110,0,2.03,212.0,3883.0
110,1,0.19,34.5,0.0
110,2,0.2625,67.5,0.0
111,0,2.135,216.0,366.5
111,1,0.185,39.0,0.0
111,2,0.225,49.0,79.0
112,0,2.1550000000000002,224.5,493.0
112,1,0.2,34.5,0.0
112,2,0.22,71.0,168.25
113,0,2.135,216.0,137.0
113,1,0.14500000000000002,46.5,0.0
113,2,0.20750000000000002,50.0,0.0
114,0,2.275,232.0,648.5
114,1,0.195,60.5,0.0
114,2,0.215,44.0,79.0
115,0,2.1399999999999997,219.5,366.5
115,1,0.185,50.5,0.0
115,2,0.295,78.5,39.5
116,0,2.185,221.0,477.0
116,1,0.20500000000000002,51.5,0.0
116,2,0.2525,52.75,0.0
117,0,2.0999999999999996,228.5,1999.0
117,1,0.16,29.5,0.0
117,2,0.20500000000000002,72.0,59.25
118,0,2.13,214.5,0.0
118,1,0.2,35.5,0.0
118,2,0.235,66.75,125.25
119,0,2.135,217.5,455.5
119,1,0.175,48.5,0.0
119,2,0.2,53.0,0.0
120,0,2.145,91.5,0.0
120,1,0.16499999999999998,30.5,79.0
120,2,0.225,53.5,0.0
121,0,2.13,111.5,0.0
121,1,0.14500000000000002,56.0,83.5
121,2,0.22,50.0,49.25
122,0,2.1550000000000002,118.0,366.5
122,1,0.125,22.0,0.0
122,2,0.2375,63.25,102.25
123,0,2.135,225.0,477.0
123,1,0.195,39.5,0.0
123,2,0.2525,63.0,79.0
124,0,2.135,216.5,137.0
124,1,0.21000000000000002,38.0,0.0
124,2,0.2425,66.75,58.25
125,0,2.03,215.0,6602.0
125,1,0.2,40.0,0.0
125,2,0.2225,60.75,0.0
126,0,2.135,198.0,366.5
126,1,0.16,33.0,0.0
126,2,0.23,62.0,0.0
127,0,2.135,208.0,389.0
127,1,0.18,37.5,0.0
127,2,0.21500000000000002,47.25,76.5
128,0,2.085,228.0,3972.5
128,1,0.22999999999999998,42.0,0.0
128,2,0.28,87.75,60.75
129,0,2.1399999999999997,221.5,52.5
129,1,0.18,33.0,0.0
129,2,0.2425,62.75,0.0
130,0,2.135,214.5,110.5
130,1,0.18,32.5,0.0
130,2,0.20750000000000002,61.5,0.0
131,0,2.1399999999999997,229.5,273.0
131,1,0.13,24.5,0.0
131,2,0.2125,93.25,137.0
132,0,2.12,215.5,385.0
132,1,0.21,50.0,0.0
132,2,0.23249999999999998,50.75,79.0
133,0,2.135,214.5,366.5
133,1,0.195,60.0,0.0
133,2,0.235,77.0,33.5
134,0,2.015,207.5,4468.5
134,1,0.2,44.0,0.0
134,2,0.2025,54.5,0.0
135,0,2.1550000000000002,215.5,10.5
135,1,0.185,52.5,0.0
135,2,0.255,61.5,0.0
136,0,2.13,215.5,75.0
136,1,0.16499999999999998,56.5,33.0
136,2,0.2225,49.5,0.0
137,0,2.115,226.0,2395.0
137,1,0.14,27.5,0.0
137,2,0.265,49.25,39.5
138,0,2.14,220.5,477.0
138,1,0.2,34.0,0.0
138,2,0.2275,71.0,15.5
139,0,2.13,208.5,3027.0
139,1,0.16,47.5,78.0
139,2,0.22,68.0,204.75
140,0,2.125,216.0,0.0
140,1,0.18,35.5,0.0
140,2,0.2275,57.75,79.0
141,0,2.13,219.0,10.5
141,1,0.14500000000000002,39.5,112.5
141,2,0.2475,67.25,157.5
142,0,2.135,233.0,433.0
142,1,0.14500000000000002,29.5,0.0
142,2,0.24,45.75,0.0
143,0,2.125,217.5,37.0
143,1,0.115,51.5,0.0
143,2,0.21,47.25,0.0
144,0,2.1550000000000002,223.5,419.0
144,1,0.135,28.0,0.0
144,2,0.1825,54.25,93.25
145,0,2.165,218.0,110.5
145,1,0.165,39.5,0.0
145,2,0.225,50.5,39.5
146,0,2.135,223.0,159.0
146,1,0.18,34.0,0.0
146,2,0.23500000000000001,50.75,0.0
147,0,2.145,228.0,26.5
147,1,0.235,48.0,0.0
147,2,0.21500000000000002,39.5,0.0
148,0,2.155,222.0,3189.5
148,1,0.2,35.0,0.0
148,2,0.2375,73.75,119.5
149,0,2.185,199.5,477.0
149,1,0.135,25.0,0.0
149,2,0.22999999999999998,71.0,0.0
150,0,2.135,222.0,110.5
150,1,0.175,38.5,0.0
150,2,0.2675,75.75,251.0
151,0,2.1550000000000002,198.0,0.0
151,1,0.195,36.0,0.0
151,2,0.22,62.5,0.0
152,0,2.1500000000000004,218.0,136.5
152,1,0.2,46.5,0.0
152,2,0.225,47.75,117.5
153,0,2.135,217.0,273.0
153,1,0.15000000000000002,31.5,0.0
153,2,0.28,68.75,0.0
154,0,2.13,221.5,110.5
154,1,0.16499999999999998,38.0,0.0
154,2,0.245,76.5,58.75
155,0,2.1399999999999997,211.0,2766.0
155,1,0.19,39.5,0.0
155,2,0.235,51.75,0.0
156,0,2.145,225.0,10.5
156,1,0.14500000000000002,44.5,68.0
156,2,0.235,65.25,0.0
157,0,2.1399999999999997,145.0,0.0
157,1,0.155,40.0,0.0
157,2,0.2425,48.25,0.0
158,0,2.075,96.0,2254.5
158,1,0.15,28.0,0.0
158,2,0.26,68.0,0.0
159,0,2.165,190.0,419.0
159,1,0.175,30.5,0.0
159,2,0.25,58.75,25.5
160,0,2.16,219.5,2025.5
160,1,0.18,31.0,0.0
160,2,0.235,73.0,30.5
161,0,2.1399999999999997,217.5,452.5
161,1,0.165,29.5,0.0
161,2,0.27,59.5,0.0
162,0,2.135,214.0,168.5
162,1,0.14500000000000002,26.5,0.0
162,2,0.1975,78.25,120.75
163,0,2.135,220.0,921.5
163,1,0.175,47.0,0.0
163,2,0.24,76.0,79.0
164,0,2.125,215.0,538.0
164,1,0.19,39.0,0.0
164,2,0.185,60.5,79.0
165,0,2.135,220.0,393.0
165,1,0.15000000000000002,29.0,0.0
165,2,0.225,40.75,79.0
166,0,2.135,226.0,110.5
166,1,0.175,31.5,0.0
166,2,0.2225,59.75,0.0
167,0,2.235,217.0,37.0
167,1,0.18,49.0,0.0
167,2,0.2325,64.5,0.0
168,0,2.1399999999999997,111.5,0.0
168,1,0.16,42.0,67.0
168,2,0.265,47.25,0.0
169,0,2.21,230.5,892.5
169,1,0.175,34.5,0.0
169,2,0.215,40.25,0.0
170,0,2.135,215.0,418.0
170,1,0.135,37.5,0.0
170,2,0.2275,88.75,39.5
171,0,2.125,214.5,10.5
171,1,0.155,27.0,0.0
171,2,0.255,68.75,0.0
172,0,2.13,217.0,136.0
172,1,0.175,33.5,0.0
172,2,0.2275,80.5,146.25
173,0,2.13,222.5,2133.5
173,1,0.18,50.0,0.0
173,2,0.24,69.75,46.5
174,0,2.13,223.0,804.5
174,1,0.145,29.0,0.0
174,2,0.28,65.5,0.0
175,0,2.13,208.5,1872.0
175,1,0.19,44.0,0.0
175,2,0.255,61.25,0.0
176,0,2.135,224.5,110.5
176,1,0.155,48.5,25.0
176,2,0.265,90.0,0.0
177,0,2.13,214.5,136.5
177,1,0.185,33.5,0.0
177,2,0.2175,59.75,0.0
178,0,2.12,139.0,844.5
178,1,0.115,21.0,0.0
178,2,0.25,33.25,102.25
179,0,2.135,221.0,477.0
179,1,0.15000000000000002,27.5,0.0
179,2,0.22999999999999998,52.0,0.0
180,0,2.125,223.5,4006.0
180,1,0.185,35.0,0.0
180,2,0.23,60.5,0.0
181,0,1.87,224.5,8887.5
181,1,0.17,30.0,0.0
181,2,0.275,76.0,0.0
182,0,2.1399999999999997,210.5,3826.0
182,1,0.18,31.5,0.0
182,2,0.22250000000000003,74.5,0.0
183,0,2.135,221.5,477.0
183,1,0.195,53.0,0.0
183,2,0.2475,70.75,0.0
184,0,2.12,212.5,53.0
184,1,0.19,43.0,79.0
184,2,0.24,70.0,100.0
185,0,2.065,226.0,597.0
185,1,0.165,29.0,0.0
185,2,0.21000000000000002,78.75,64.25
186,0,2.135,227.5,0.0
186,1,0.17,31.5,0.0
186,2,0.21000000000000002,45.75,0.0
187,0,2.135,229.5,163.0
187,1,0.17,35.5,0.0
187,2,0.215,57.75,0.0
188,0,2.145,216.5,393.0
188,1,0.19,34.0,0.0
188,2,0.2025,56.0,0.0
189,0,2.14,220.5,713.0
189,1,0.16499999999999998,30.0,79.0
189,2,0.19,40.25,79.0
190,0,2.005,218.5,2363.0
190,1,0.18,48.5,0.0
190,2,0.19,41.5,0.0
191,0,2.19,224.0,4496.0
191,1,0.175,46.0,0.0
191,2,0.21500000000000002,63.0,0.0
192,0,2.13,183.5,3352.0
192,1,0.175,35.5,0.0
192,2,0.2475,53.0,0.0
193,0,2.13,231.5,110.5
193,1,0.195,41.5,79.0
193,2,0.275,81.75,0.0
194,0,2.135,211.5,655.0
194,1,0.19,35.5,0.0
194,2,0.24,63.75,0.0
195,0,2.1950000000000003,215.0,366.5
195,1,0.2,47.0,0.0
195,2,0.24,73.5,236.75
196,0,2.135,229.0,1023.0
196,1,0.175,52.0,0.0
196,2,0.2125,39.25,0.0
197,0,2.13,217.0,2518.0
197,1,0.155,30.5,0.0
197,2,0.27249999999999996,72.5,0.0
198,0,2.13,207.5,366.5
198,1,0.165,29.5,0.0
198,2,0.2425,57.5,0.0
199,0,2.215,224.0,137.5
199,1,0.15,55.0,0.0
199,2,0.235,67.25,0.0
200,0,2.125,219.0,110.5
200,1,0.175,31.5,0.0
200,2,0.1925,65.5,60.5
201,0,2.13,224.5,1854.5
201,1,0.14,28.5,79.0
201,2,0.22,48.75,149.0
202,0,2.135,220.5,1020.0
202,1,0.2,51.0,0.0
202,2,0.2675,59.5,0.0
203,0,2.08,101.5,1291.0
203,1,0.19,35.0,0.0
203,2,0.2475,53.75,0.0
204,0,2.19,228.0,163.0
204,1,0.195,35.5,0.0
204,2,0.26,84.0,63.75
205,0,2.165,220.5,1861.0
205,1,0.155,28.5,0.0
205,2,0.2425,77.5,35.0
206,0,2.145,232.5,162.5
206,1,0.195,42.5,94.0
206,2,0.1825,65.25,0.0
207,0,2.135,218.5,147.0
207,1,0.16999999999999998,29.5,0.0
207,2,0.2175,47.25,79.0
208,0,2.225,205.0,451.0
208,1,0.16499999999999998,31.0,0.0
208,2,0.2025,62.75,88.75
209,0,2.13,210.5,366.5
209,1,0.17,50.0,0.0
209,2,0.23249999999999998,67.25,58.75
210,0,2.135,215.0,51.5
210,1,0.175,35.0,0.0
210,2,0.19,34.5,0.0
211,0,2.13,226.5,58.0
211,1,0.19,34.5,0.0
211,2,0.23,70.25,0.0
212,0,2.13,227.5,79.0
212,1,0.18,48.0,0.0
212,2,0.22749999999999998,62.75,79.0
213,0,2.3,214.5,189.0
213,1,0.18,45.0,0.0
213,2,0.25,66.25,0.0
214,0,2.135,231.0,977.5
214,1,0.16,30.0,0.0
214,2,0.26,70.25,0.0
215,0,2.12,218.5,950.5
215,1,0.185,50.5,0.0
215,2,0.2475,66.5,0.0
216,0,2.13,216.5,1888.5
216,1,0.195,42.5,127.5
216,2,0.22749999999999998,47.5,65.75
217,0,2.135,218.0,299.0
217,1,0.18,41.5,0.0
217,2,0.235,64.25,0.0
218,0,2.12,221.0,110.5
218,1,0.14500000000000002,43.0,0.0
218,2,0.22,58.75,198.0
219,0,2.11,232.5,1531.0
219,1,0.165,31.0,0.0
219,2,0.23249999999999998,45.75,0.0
220,0,2.13,210.0,110.5
220,1,0.16,29.0,0.0
220,2,0.25,51.25,0.0
221,0,2.305,204.0,101.0
221,1,0.14500000000000002,31.0,0.0
221,2,0.2425,56.25,63.0
222,0,2.125,227.0,0.0
222,1,0.20500000000000002,41.0,0.0
222,2,0.23,67.25,16.0
223,0,2.13,202.0,551.0
223,1,0.15500000000000003,28.5,9.0
223,2,0.1625,38.25,0.0
224,0,2.185,213.5,156.0
224,1,0.18,45.0,0.0
224,2,0.195,56.75,121.5
225,0,2.13,105.5,0.0
225,1,0.18,31.5,79.0
225,2,0.2175,45.25,0.0
226,0,2.13,134.5,0.0
226,1,0.175,37.5,0.0
226,2,0.255,48.5,0.0
227,0,2.145,101.0,0.0
227,1,0.18,33.5,0.0
227,2,0.235,45.75,0.0
228,0,2.145,89.5,0.0
228,1,0.155,39.5,0.0
228,2,0.185,43.5,0.0
229,0,2.24,108.0,0.0
229,1,0.155,29.5,0.0
229,2,0.23249999999999998,51.25,0.0
230,0,2.135,214.5,110.5
230,1,0.22,44.0,0.0
230,2,0.2125,58.5,35.75
231,0,2.135,218.5,701.0
231,1,0.20500000000000002,62.0,0.0
231,2,0.24,66.0,0.0
232,0,2.115,221.0,1009.0
232,1,0.18,33.0,0.0
232,2,0.25,87.0,0.0
233,0,2.115,226.5,1001.5
233,1,0.19,34.5,0.0
233,2,0.245,62.5,67.0
234,0,2.1399999999999997,223.0,529.0
234,1,0.165,29.5,0.0
234,2,0.2,54.25,0.0
235,0,2.13,219.0,427.0
235,1,0.14500000000000002,26.5,0.0
235,2,0.2475,57.75,39.5
236,0,2.115,230.5,813.0
236,1,0.175,31.0,0.0
236,2,0.2275,62.5,0.0
237,0,2.12,203.0,738.5
237,1,0.195,34.5,0.0
237,2,0.2675,68.0,0.0
238,0,2.095,225.5,3311.5
238,1,0.165,29.0,0.0
238,2,0.23750000000000002,66.25,35.0
239,0,2.125,222.0,137.0
239,1,0.15500000000000003,27.5,0.0
239,2,0.2375,72.0,79.0
240,0,2.135,215.0,188.0
240,1,0.14500000000000002,41.0,0.0
240,2,0.2725,89.75,0.0
241,0,2.245,228.0,194.5
241,1,0.185,34.0,0.0
241,2,0.245,44.25,0.0
242,0,2.135,216.5,393.0
242,1,0.195,44.5,0.0
242,2,0.26,78.25,65.0
243,0,2.135,222.5,2674.0
243,1,0.165,42.0,0.0
243,2,0.21,72.75,0.0
244,0,2.13,226.0,415.0
244,1,0.14500000000000002,42.0,0.0
244,2,0.245,66.75,80.5
245,0,2.14,213.5,0.0
245,1,0.195,52.0,0.0
245,2,0.1725,40.25,0.0
246,0,2.1100000000000003,216.5,1221.0
246,1,0.165,29.0,0.0
246,2,0.2175,70.25,0.0
247,0,2.18,196.5,97.0
247,1,0.135,26.0,0.0
247,2,0.22,66.25,0.0
248,0,2.13,89.0,366.5
248,1,0.195,33.5,0.0
248,2,0.2525,57.75,0.0
249,0,2.145,115.0,0.0
249,1,0.16499999999999998,31.5,0.0
249,2,0.2225,57.75,106.0
250,0,2.145,89.5,366.5
250,1,0.18,58.0,0.0
250,2,0.26,52.5,0.0
251,0,2.165,124.5,0.0
251,1,0.135,25.5,0.0
251,2,0.2575,60.25,0.0
252,0,2.13,100.0,0.0
252,1,0.20500000000000002,55.0,79.0
252,2,0.2375,64.0,0.0
253,0,2.1399999999999997,122.0,383.5
253,1,0.16,29.5,0.0
253,2,0.2825,57.75,1.0
254,0,2.17,202.5,366.5
254,1,0.19,33.5,0.0
254,2,0.19,44.25,0.0
255,0,2.125,217.5,380.0
255,1,0.185,37.5,0.0
255,2,0.2225,56.25,0.0
256,0,2.09,224.0,2591.5
256,1,0.175,31.0,0.0
256,2,0.215,48.75,27.75
257,0,2.105,213.5,1961.5
257,1,0.185,33.5,0.0
257,2,0.2275,68.5,102.75
258,0,2.13,228.0,142.0
258,1,0.165,46.5,0.0
258,2,0.245,60.0,63.75
259,0,2.12,206.5,10.5
259,1,0.19,62.5,0.0
259,2,0.24,57.75,36.5
260,0,2.135,212.0,564.5
260,1,0.13,31.0,49.5
260,2,0.2425,70.0,0.0
261,0,2.135,205.0,121.0
261,1,0.16,60.5,0.0
261,2,0.23,50.5,0.0
262,0,2.13,218.5,691.5
262,1,0.22999999999999998,55.5,0.0
262,2,0.21,52.0,0.0
263,0,2.14,157.5,366.5
263,1,0.18,35.0,0.0
263,2,0.2425,66.75,0.0
264,0,2.16,90.0,0.0
264,1,0.135,27.0,0.0
264,2,0.25666666666666665,50.333333333333336,0.0
265,0,2.1500000000000004,129.0,0.0
265,1,0.14500000000000002,33.0,0.0
265,2,0.245,56.75,51.5
266,0,2.14,217.5,856.5
266,1,0.17,44.5,0.0
266,2,0.2475,65.25,79.0
267,0,2.135,229.0,219.0
267,1,0.185,39.0,0.0
267,2,0.2175,44.0,49.25
268,0,2.125,217.5,14.5
268,1,0.19,61.5,55.0
268,2,0.265,65.75,59.0
269,0,2.145,221.0,10.5
269,1,0.16,28.5,0.0
269,2,0.23249999999999998,55.75,0.0
270,0,2.135,216.0,109.5
270,1,0.2,45.0,0.0
270,2,0.2225,80.5,123.5
271,0,2.1350000000000002,218.0,5989.0
271,1,0.2,63.5,0.0
271,2,0.20500000000000002,60.5,0.0
272,0,2.135,225.0,63.0
