timestep,slice_id,tx_brate,tx_pckts,dl_buffer
41,2,0.10750000000000001,18.25,0.0
42,0,4.1425,180.5,819.5
42,1,0.045,8.5,0.0
42,2,0.11,28.5,39.5
43,0,4.165,186.0,105.5
43,1,0.065,12.5,0.0
43,2,0.0875,20.75,0.0
44,0,4.140000000000001,180.5,1176.5
44,1,0.075,14.0,0.0
44,2,0.08,17.25,0.0
45,0,4.1525,181.5,0.0
45,1,0.06,11.5,0.0
45,2,0.095,18.5,0.0
46,0,4.1375,179.5,716.5
46,1,0.05,9.5,0.0
46,2,0.0825,24.75,0.0
47,0,4.1675,181.0,103.0
47,1,0.065,12.5,0.0
47,2,0.13,28.5,0.0
48,0,4.145,179.75,1176.5
48,1,0.045,8.0,0.0
48,2,0.12250000000000001,22.25,79.0
49,0,4.1674999999999995,187.0,874.5
49,1,0.065,12.5,0.0
49,2,0.1225,30.0,0.0
50,0,4.1575,182.0,716.5
50,1,0.035,6.5,0.0
50,2,0.1,18.5,0.0
51,0,4.16,186.0,716.5
51,1,0.05,9.0,0.0
51,2,0.14250000000000002,32.25,0.0
52,0,4.1475,179.5,0.0
52,1,0.065,12.5,0.0
52,2,0.135,24.0,0.0
53,0,4.1475,180.75,205.25
53,1,0.04,7.5,0.0
53,2,0.12,23.0,0.0
54,0,4.17,187.5,129.5
54,1,0.060000000000000005,11.0,0.0
54,2,0.105,19.25,21.5
55,0,4.165,184.0,1136.5
55,1,0.05,9.0,0.0
55,2,0.1175,21.25,0.0
56,0,4.1450000000000005,180.0,0.0
56,1,0.05500000000000001,11.0,0.0
56,2,0.115,21.5,0.0
57,0,4.1425,179.5,716.5
57,1,0.07,13.0,0.0
57,2,0.095,19.0,0.0
58,0,4.1725,179.25,104.75
58,1,0.060000000000000005,11.0,0.0
58,2,0.15000000000000002,28.0,0.0
59,0,4.157500000000001,180.5,1176.5
59,1,0.065,12.5,0.0
59,2,0.1,18.5,0.0
60,0,4.155,181.75,0.0
60,1,0.060000000000000005,25.0,0.0
60,2,0.13,33.25,0.0
61,0,4.1375,180.25,716.5
61,1,0.04,8.0,0.0
61,2,0.10500000000000001,27.25,79.0
62,0,4.155,181.75,716.5
62,1,0.06,11.0,0.0
62,2,0.08499999999999999,17.0,0.0
63,0,4.1375,182.25,103.5
63,1,0.055,29.0,0.0
63,2,0.1075,32.5,0.0
64,0,4.1425,179.0,101.75
64,1,0.06,12.0,0.0
64,2,0.10500000000000001,19.25,0.0
65,0,4.1899999999999995,180.75,819.0
65,1,0.05,9.0,0.0
65,2,0.095,18.5,0.0
66,0,4.17,180.75,1076.5
66,1,0.065,12.5,0.0
66,2,0.12,23.5,0.0
67,0,4.1450000000000005,188.75,0.0
67,1,0.06,12.0,0.0
67,2,0.09,18.0,0.0
68,0,4.155,179.25,716.5
68,1,0.07,13.0,0.0
68,2,0.13,24.5,0.0
69,0,4.1625,180.25,142.0
69,1,0.05500000000000001,10.5,0.0
69,2,0.115,23.0,0.0
70,0,4.1675,180.0,1176.5
70,1,0.05,10.0,0.0
70,2,0.1,18.25,0.0
71,0,4.165,181.5,0.0
71,1,0.065,12.5,0.0
71,2,0.0925,23.0,0.0
72,0,4.15,180.5,716.5
72,1,0.07,13.5,0.0
72,2,0.10500000000000001,28.5,0.0
73,0,4.1625,180.75,716.5
73,1,0.045,9.0,0.0
73,2,0.12000000000000001,21.75,0.0
74,0,4.1675,181.0,205.25
74,1,0.065,12.0,0.0
74,2,0.11,20.25,0.0
75,0,4.165,180.0,102.5
75,1,0.05,9.5,0.0
75,2,0.115,28.0,39.5
76,0,4.165,180.25,820.0
76,1,0.06,11.5,0.0
76,2,0.14,26.0,0.0
77,0,4.1899999999999995,186.75,360.0
77,1,0.060000000000000005,27.0,0.0
77,2,0.12,25.0,0.0
78,0,4.155,177.0,818.25
78,1,0.060000000000000005,11.5,0.0
78,2,0.12,22.0,0.0
79,0,4.17,176.5,720.0
79,1,0.065,13.5,0.0
79,2,0.12,22.5,0.0
80,0,4.1375,180.25,820.0
80,1,0.05,16.0,0.0
80,2,0.10500000000000001,19.5,0.0
81,0,4.2325,175.25,360.0
81,1,0.05500000000000001,12.0,0.0
81,2,0.155,27.25,0.0
82,0,4.1475,180.25,716.5
82,1,0.06,12.5,0.0
82,2,0.11,20.5,0.0
83,0,4.157500000000001,180.25,820.0
83,1,0.045,8.5,0.0
83,2,0.08499999999999999,15.5,0.0
84,0,4.16,186.25,37.75
84,1,0.045,8.5,0.0
84,2,0.11499999999999999,29.0,0.0
85,0,4.1450000000000005,185.25,460.0
85,1,0.06,11.5,0.0
85,2,0.1525,37.25,0.0
86,0,4.16,178.75,716.5
86,1,0.04,12.5,0.0
86,2,0.1275,29.5,0.0
87,0,4.16,179.75,820.0
87,1,0.065,12.5,0.0
87,2,0.11000000000000001,21.0,0.0
88,0,4.17,183.75,460.0
88,1,0.045,9.0,0.0
88,2,0.085,16.5,0.0
89,0,4.1425,180.25,818.25
89,1,0.065,13.0,0.0
89,2,0.1225,22.75,0.0
90,0,4.16,179.25,923.0
90,1,0.045,8.0,0.0
90,2,0.1,24.75,0.0
91,0,4.155,179.75,820.0
91,1,0.075,14.0,0.0
91,2,0.12000000000000001,22.0,0.0
92,0,4.1475,181.75,460.0
92,1,0.045,8.5,0.0
92,2,0.135,25.75,0.0
93,0,4.1475,179.0,818.25
93,1,0.04,8.0,0.0
93,2,0.115,22.25,0.0
94,0,4.16,177.5,820.0
94,1,0.07,14.0,0.0
94,2,0.095,17.5,0.0
95,0,4.1850000000000005,178.5,360.0
95,1,0.05,15.5,0.0
95,2,0.12,30.25,0.0
96,0,4.1425,185.75,360.0
96,1,0.05,9.5,0.0
96,2,0.10500000000000001,27.5,79.0
97,0,4.165,181.75,716.5
97,1,0.05,20.0,0.0
97,2,0.11499999999999999,20.25,0.0
98,0,4.16,181.25,820.0
98,1,0.05,9.5,0.0
98,2,0.11,21.0,0.0
99,0,4.165,180.0,360.0
99,1,0.065,12.5,0.0
99,2,0.11499999999999999,22.5,0.0
100,0,4.1450000000000005,181.25,720.0
100,1,0.07,14.0,0.0
100,2,0.135,24.25,0.0
101,0,4.157500000000001,182.25,205.25
101,1,0.055,10.5,0.0
101,2,0.11499999999999999,20.75,157.5
102,0,4.2025,178.75,858.5
102,1,0.06,11.5,0.0
102,2,0.15000000000000002,32.25,0.0
103,0,4.140000000000001,180.0,360.0
103,1,0.065,12.0,0.0
103,2,0.11,21.0,0.0
104,0,4.1425,178.5,818.25
104,1,0.065,13.0,0.0
104,2,0.125,23.5,0.0
105,0,4.16,180.0,820.0
105,1,0.06,11.5,0.0
105,2,0.10250000000000001,28.0,0.0
106,0,4.16,186.25,420.0
106,1,0.05,10.0,79.0
106,2,0.14,36.25,0.0
107,0,4.1425,181.5,360.0
107,1,0.055,11.5,0.0
107,2,0.10500000000000001,19.5,0.0
108,0,4.1525,178.25,818.25
108,1,0.05,10.0,0.0
108,2,0.12,22.5,0.0
109,0,4.1425,179.5,2286.25
109,1,0.04,7.0,0.0
109,2,0.11,20.5,0.0
110,0,4.1725,181.25,360.0
110,1,0.07,13.0,0.0
110,2,0.10250000000000001,24.75,0.0
111,0,4.165,175.25,460.0
111,1,0.06,11.5,0.0
111,2,0.12000000000000001,22.5,0.0
112,0,4.17,181.25,207.0
112,1,0.05,10.0,0.0
112,2,0.135,30.5,0.0
113,0,4.1575,179.75,720.0
113,1,0.055,10.0,0.0
113,2,0.13,23.75,39.5
114,0,4.1425,180.75,420.0
114,1,0.07500000000000001,14.5,0.0
114,2,0.105,20.0,0.0
115,0,4.1375,180.5,820.0
115,1,0.045,9.0,0.0
115,2,0.14750000000000002,33.5,0.0
116,0,4.1625,179.75,820.0
116,1,0.05,9.0,0.0
116,2,0.095,17.5,0.0
117,0,4.1675,180.75,360.0
117,1,0.060000000000000005,11.5,0.0
117,2,0.1025,27.25,0.0
118,0,4.1425,179.0,460.0
118,1,0.07,13.5,0.0
118,2,0.07,12.5,0.0
119,0,4.1525,178.25,820.0
119,1,0.065,13.0,0.0
119,2,0.12000000000000001,28.75,0.0
120,0,4.157500000000001,181.25,820.0
120,1,0.05,9.0,0.0
120,2,0.10500000000000001,19.25,0.0
121,0,4.157500000000001,181.5,360.0
121,1,0.06,12.5,0.0
121,2,0.11,22.75,158.0
122,0,4.145,181.5,101.75
122,1,0.04,7.0,0.0
122,2,0.125,23.75,0.0
123,0,4.1675,178.75,818.25
123,1,0.07,13.5,0.0
123,2,0.11000000000000001,19.5,0.0
124,0,4.1525,182.0,820.0
124,1,0.065,12.0,0.0
124,2,0.0975,26.0,0.0
125,0,4.1325,180.5,360.0
125,1,0.07,13.0,79.0
125,2,0.13,24.75,0.0
126,0,4.1675,177.5,820.0
126,1,0.05,10.0,0.0
126,2,0.10500000000000001,19.5,0.0
127,0,4.1375,184.0,2387.75
127,1,0.06,11.5,0.0
127,2,0.08499999999999999,19.75,0.0
128,0,4.16,180.5,463.5
128,1,0.06,11.5,0.0
128,2,0.095,19.5,0.0
129,0,4.1375,179.25,360.0
129,1,0.05,9.0,0.0
129,2,0.085,16.25,79.0
130,0,4.1575,180.25,818.25
130,1,0.06,11.5,0.0
130,2,0.125,23.75,39.5
131,0,4.157500000000001,186.0,820.0
131,1,0.065,12.0,0.0
131,2,0.0825,23.75,0.0
132,0,4.16,182.25,460.0
132,1,0.04,8.0,0.0
132,2,0.135,24.75,0.0
133,0,4.145,181.0,101.75
133,1,0.08499999999999999,16.5,0.0
133,2,0.13,30.0,0.0
134,0,4.157500000000001,179.0,818.25
134,1,0.055,10.0,0.0
134,2,0.095,17.75,0.0
135,0,4.157500000000001,181.5,820.0
135,1,0.04,7.5,79.0
135,2,0.13,34.0,0.0
136,0,4.15,182.75,460.0
136,1,0.060000000000000005,11.5,0.0
136,2,0.1075,26.0,0.0
137,0,4.140000000000001,187.0,818.25
137,1,0.065,12.5,0.0
137,2,0.1175,25.0,0.0
138,0,4.16,179.5,207.0
138,1,0.065,12.5,0.0
138,2,0.125,23.75,0.0
139,0,4.1625000000000005,182.5,820.0
139,1,0.045,14.5,0.0
139,2,0.09,16.5,0.0
140,0,4.1575,179.0,716.5
140,1,0.05,9.0,0.0
140,2,0.135,24.75,79.0
141,0,4.1675,180.0,1176.5
141,1,0.055,10.0,0.0
141,2,0.10750000000000001,19.5,0.0
142,0,4.1625000000000005,178.5,205.25
142,1,0.065,12.5,0.0
142,2,0.10500000000000001,19.5,0.0
143,0,4.1450000000000005,180.25,0.0
143,1,0.055,10.5,0.0
143,2,0.14500000000000002,26.25,79.0
144,0,4.18,175.0,716.5
144,1,0.065,12.0,0.0
144,2,0.135,26.5,0.0
145,0,4.26,178.75,1176.5
145,1,0.05,9.0,0.0
145,2,0.13,24.75,0.0
146,0,4.1475,182.25,205.25
146,1,0.065,12.0,0.0
146,2,0.11,21.25,79.0
147,0,4.1450000000000005,180.0,716.5
147,1,0.05,9.5,0.0
147,2,0.095,18.5,0.0
148,0,4.1675,178.0,1076.5
148,1,0.07,13.5,0.0
148,2,0.085,16.5,0.0
149,0,4.1775,177.25,243.0
149,1,0.065,12.5,0.0
149,2,0.125,23.5,0.0
150,0,4.145,183.5,207.0
150,1,0.07,16.0,0.0
150,2,0.13,40.75,79.0
151,0,4.157500000000001,183.5,716.5
151,1,0.065,15.5,0.0
151,2,0.14500000000000002,25.0,0.0
152,0,4.165,180.0,1176.5
152,1,0.05500000000000001,10.5,0.0
152,2,0.10500000000000001,20.0,0.0
153,0,4.155,178.75,207.0
153,1,0.07500000000000001,14.0,0.0
153,2,0.11,21.25,0.0
154,0,4.140000000000001,180.75,101.75
154,1,0.06,11.5,0.0
154,2,0.14500000000000002,27.25,0.0
155,0,4.16,179.5,716.5
155,1,0.05,12.0,0.0
155,2,0.125,23.5,0.0
156,0,4.1625,181.0,1076.5
156,1,0.065,12.0,0.0
156,2,0.105,20.5,0.0
157,0,4.1475,180.0,205.25
157,1,0.045,9.0,0.0
157,2,0.1125,23.0,0.0
158,0,4.1475,179.25,716.5
158,1,0.065,12.5,0.0
158,2,0.12,23.0,0.0
159,0,4.1625,182.5,460.0
159,1,0.06,11.5,0.0
159,2,0.1,26.0,79.0
160,0,4.16,185.75,563.5
160,1,0.08,16.0,0.0
160,2,0.1025,36.75,0.0
161,0,4.145,180.0,207.0
161,1,0.035,7.0,0.0
161,2,0.12,22.0,79.0
162,0,4.1625,180.0,716.5
162,1,0.065,12.5,0.0
162,2,0.125,24.5,0.0
163,0,4.16,183.75,1176.5
163,1,0.055,10.0,0.0
163,2,0.115,20.75,0.0
164,0,4.1675,178.5,205.25
164,1,0.045,8.5,0.0
164,2,0.10250000000000001,22.0,0.0
165,0,4.1450000000000005,178.5,101.75
165,1,0.055,10.0,0.0
165,2,0.1,18.5,0.0
166,0,4.165,181.0,716.5
166,1,0.055,11.0,0.0
166,2,0.11,26.5,0.0
167,0,4.1625000000000005,179.75,1076.5
167,1,0.045,8.0,0.0
167,2,0.12,24.0,0.0
168,0,4.16,179.0,143.0
168,1,0.07,13.5,0.0
168,2,0.09,16.5,0.0
169,0,4.145,179.25,716.5
169,1,0.07,13.5,0.0
169,2,0.07500000000000001,14.0,0.0
170,0,4.157500000000001,190.5,460.0
170,1,0.06,29.0,0.0
170,2,0.10500000000000001,20.5,0.0
171,0,4.165,180.5,1076.5
171,1,0.07500000000000001,14.0,158.0
171,2,0.11,20.5,0.0
172,0,4.165,175.25,143.0
172,1,0.060000000000000005,13.5,0.0
172,2,0.125,23.25,0.0
173,0,4.16,190.75,716.5
173,1,0.07,13.0,0.0
173,2,0.13,23.75,0.0
174,0,4.1525,183.75,1192.5
174,1,0.05,9.5,0.0
174,2,0.1575,33.25,155.5
175,0,4.1675,180.25,205.25
175,1,0.05,9.0,0.0
175,2,0.11499999999999999,20.0,0.0
176,0,4.140000000000001,180.25,103.5
176,1,0.05500000000000001,11.0,0.0
176,2,0.1,19.5,0.0
177,0,4.1625,180.25,716.5
177,1,0.075,14.0,0.0
177,2,0.09,17.5,0.0
178,0,4.145,180.5,1668.0
178,1,0.05,9.0,0.0
178,2,0.1225,29.75,0.0
179,0,4.157500000000001,178.25,243.0
179,1,0.05500000000000001,10.0,0.0
179,2,0.09,17.0,0.0
180,0,4.1525,181.25,0.0
180,1,0.065,30.5,0.0
180,2,0.095,18.5,0.0
181,0,4.15,185.25,763.75
181,1,0.065,12.5,0.0
181,2,0.11499999999999999,21.75,0.0
182,0,4.16,178.5,1076.5
182,1,0.075,15.0,0.0
182,2,0.12000000000000001,22.5,0.0
183,0,4.1450000000000005,178.5,241.25
183,1,0.05,11.0,0.0
183,2,0.11,20.75,0.0
184,0,4.17,177.25,716.5
184,1,0.045,8.5,0.0
184,2,0.1525,28.5,0.0
185,0,4.16,178.25,1076.5
185,1,0.04,8.0,0.0
185,2,0.11,20.0,0.0
186,0,4.17,176.0,107.0
186,1,0.060000000000000005,12.0,0.0
186,2,0.13,24.0,0.0
187,0,4.155,179.5,305.25
187,1,0.07500000000000001,14.5,0.0
187,2,0.14500000000000002,27.25,0.0
188,0,4.165,179.75,716.5
188,1,0.07,13.5,0.0
188,2,0.1125,29.0,0.0
189,0,4.1575,178.5,1076.5
189,1,0.055,10.5,0.0
189,2,0.11,20.0,0.0
190,0,4.1675,180.25,205.25
190,1,0.05,9.5,0.0
190,2,0.10500000000000001,21.0,0.0
191,0,4.165,180.0,103.5
191,1,0.05,10.0,0.0
191,2,0.0975,19.75,0.0
192,0,4.17,179.5,460.0
192,1,0.060000000000000005,11.5,0.0
192,2,0.11499999999999999,22.0,0.0
193,0,4.1475,180.75,360.0
193,1,0.065,12.5,0.0
193,2,0.1,18.25,0.0
194,0,4.140000000000001,181.0,820.0
194,1,0.065,13.0,0.0
194,2,0.1375,36.0,0.0
195,0,4.1675,179.25,820.0
195,1,0.065,12.0,0.0
195,2,0.1,19.0,0.0
196,0,4.175,179.5,360.0
196,1,0.055,10.0,0.0
196,2,0.09,18.0,0.0
197,0,4.175,174.5,360.0
197,1,0.05,9.5,0.0
197,2,0.125,23.5,0.0
198,0,4.16,184.0,818.25
198,1,0.075,18.0,0.0
198,2,0.08499999999999999,16.0,0.0
199,0,4.16,181.75,820.0
199,1,0.060000000000000005,11.5,0.0
199,2,0.125,23.0,0.0
200,0,4.19,177.5,360.0
200,1,0.060000000000000005,12.0,0.0
200,2,0.125,24.25,0.0
201,0,4.1425,179.25,103.5
201,1,0.05500000000000001,11.0,0.0
201,2,0.135,25.0,0.0
202,0,4.15,179.5,207.0
202,1,0.065,12.5,0.0
202,2,0.10500000000000001,19.75,0.0
203,0,4.1625000000000005,182.25,716.5
203,1,0.065,12.5,0.0
203,2,0.12,22.0,0.0
204,0,4.157500000000001,181.25,460.0
204,1,0.05,9.5,79.0
204,2,0.10500000000000001,20.0,0.0
205,0,4.165,180.75,818.25
205,1,0.030000000000000002,6.0,0.0
205,2,0.09000000000000001,16.5,0.0
206,0,4.16,179.75,820.0
206,1,0.065,13.5,0.0
206,2,0.08499999999999999,15.75,79.0
207,0,4.17,185.5,360.0
207,1,0.04,8.0,0.0
207,2,0.105,20.5,39.5
208,0,4.140000000000001,180.0,420.0
208,1,0.055,10.5,0.0
208,2,0.08499999999999999,15.5,0.0
209,0,4.175000000000001,178.75,820.0
209,1,0.065,13.0,79.0
209,2,0.125,24.5,0.0
210,0,4.1625,180.5,716.5
210,1,0.065,12.5,0.0
210,2,0.10500000000000001,20.75,0.0
211,0,4.1625,179.75,460.0
211,1,0.055,10.5,0.0
211,2,0.13,24.5,0.0
212,0,4.15,180.5,101.75
212,1,0.055,10.5,0.0
212,2,0.115,29.75,0.0
213,0,4.065,180.0,3828.25
213,1,0.065,12.0,0.0
213,2,0.125,22.75,0.0
214,0,4.1625,178.5,716.5
214,1,0.065,12.0,0.0
214,2,0.08499999999999999,16.5,0.0
215,0,4.1475,183.0,360.0
215,1,0.055,10.5,0.0
215,2,0.08,15.5,0.0
216,0,4.1450000000000005,175.75,820.0
216,1,0.055,10.5,0.0
216,2,0.1,20.0,79.0
217,0,4.1525,189.0,103.5
217,1,0.055,11.0,79.0
217,2,0.115,21.0,0.0
218,0,4.1675,179.25,460.0
218,1,0.045,8.5,0.0
218,2,0.11499999999999999,21.75,0.0
219,0,4.1375,181.25,420.0
219,1,0.05,11.5,0.0
219,2,0.1125,31.5,0.0
220,0,4.1725,176.5,820.0
220,1,0.05,9.5,0.0
220,2,0.10500000000000001,20.0,0.0
221,0,4.172499999999999,179.5,856.0
221,1,0.060000000000000005,11.5,0.0
221,2,0.095,20.25,0.0
222,0,4.17,180.25,460.0
222,1,0.085,16.5,0.0
222,2,0.11499999999999999,21.0,0.0
223,0,4.1475,179.75,101.75
223,1,0.06,12.0,0.0
223,2,0.12,22.0,0.0
224,0,4.157500000000001,183.25,241.25
224,1,0.08,18.5,0.0
224,2,0.07,16.0,0.0
225,0,4.13,178.0,868.0
225,1,0.065,13.0,0.0
225,2,0.1,19.5,0.0
226,0,4.1475,176.25,360.0
226,1,0.065,12.5,0.0
226,2,0.075,13.75,0.0
227,0,4.15,179.5,818.25
227,1,0.035,7.0,0.0
227,2,0.11,20.0,0.0
228,0,4.1925,177.0,103.5
228,1,0.065,12.5,0.0
228,2,0.1,18.75,0.0
229,0,4.165,178.5,360.0
229,1,0.035,6.5,0.0
229,2,0.12000000000000001,22.0,0.0
230,0,4.1450000000000005,179.5,360.0
230,1,0.055,11.5,0.0
230,2,0.16,30.0,0.0
231,0,4.1825,180.25,818.25
231,1,0.06,12.0,0.0
231,2,0.12,23.0,0.0
232,0,4.166666666666667,179.0,615.6666666666666
232,1,0.065,13.0,0.0
232,2,0.105,21.0,0.0
233,0,4.16,182.0,460.0
233,1,0.06,11.5,0.0
233,2,0.10500000000000001,20.0,0.0
234,0,4.155,184.0,463.5
234,1,0.045,8.0,0.0
234,2,0.11,21.25,39.5
235,0,4.1425,179.75,205.25
235,1,0.045,8.0,0.0
235,2,0.1,20.5,79.0
236,0,4.145,178.25,716.5
236,1,0.065,12.5,0.0
236,2,0.13,29.5,0.0
237,0,4.17,180.5,360.0
237,1,0.035,7.0,0.0
237,2,0.095,18.0,0.0
238,0,4.16,182.0,101.75
238,1,0.055,10.5,0.0
238,2,0.105,23.75,0.0
239,0,4.15,180.5,103.5
239,1,0.055,10.5,0.0
239,2,0.1,18.25,0.0
240,0,4.1625,178.0,716.5
240,1,0.065,13.0,0.0
240,2,0.115,19.0,0.0
241,0,4.1875,176.0,1076.5
241,1,0.065,13.0,0.0
241,2,0.14500000000000002,27.75,0.0
242,0,4.155,181.0,205.25
242,1,0.065,13.0,0.0
242,2,0.1075,21.75,0.0
243,0,4.155,179.5,0.0
243,1,0.06,12.5,0.0
243,2,0.1125,26.0,79.0
244,0,4.17,183.0,869.25
244,1,0.045,8.5,0.0
244,2,0.08,15.0,0.0
245,0,4.245,182.0,1076.5
245,1,0.055,10.0,0.0
245,2,0.09,16.0,0.0
246,0,4.1475,182.0,103.5
246,1,0.04,7.5,0.0
246,2,0.10250000000000001,26.25,0.0
247,0,4.1425,184.5,716.5
247,1,0.08,15.5,0.0
247,2,0.12250000000000001,31.25,39.5
248,0,4.1875,182.5,395.5
248,1,0.07,13.5,0.0
248,2,0.11,20.25,0.0
249,0,4.1625,181.5,818.25
249,1,0.05,9.0,0.0
249,2,0.09,17.5,0.0
250,0,4.1775,177.25,101.75
250,1,0.035,6.5,0.0
250,2,0.11,20.5,0.0
251,0,4.1625,182.0,716.5
251,1,0.05,9.5,0.0
251,2,0.10500000000000001,19.5,0.0
252,0,4.1625,182.5,1387.0
252,1,0.05,9.5,0.0
252,2,0.11,29.25,0.0
253,0,4.1675,180.5,101.75
253,1,0.06,12.0,79.0
253,2,0.12,29.0,0.0
254,0,4.16,180.25,207.0
254,1,0.07500000000000001,14.0,0.0
254,2,0.13,24.25,0.0
255,0,4.165,178.75,360.0
255,1,0.07500000000000001,14.0,0.0
255,2,0.11499999999999999,21.75,79.0
256,0,4.2075,174.0,1076.5
256,1,0.065,23.5,0.0
256,2,0.0975,26.0,0.0
257,0,4.1425,181.0,139.5
257,1,0.05,9.0,0.0
257,2,0.11499999999999999,21.0,0.0
258,0,4.140000000000001,183.5,0.0
258,1,0.04,7.5,79.0
258,2,0.11,21.25,0.0
259,0,4.165,182.75,360.0
259,1,0.04,7.0,0.0
259,2,0.11499999999999999,22.5,0.0
260,0,4.155,182.5,101.75
260,1,0.07,13.5,0.0
260,2,0.12,31.0,0.0
261,0,4.145,182.5,205.25
261,1,0.060000000000000005,11.5,0.0
261,2,0.105,19.0,0.0
262,0,4.1625,179.75,716.5
262,1,0.07500000000000001,15.0,0.0
262,2,0.10500000000000001,21.0,0.0
263,0,4.1725,185.25,1076.5
263,1,0.07,13.0,0.0
263,2,0.115,28.75,39.5
264,0,4.1475,180.25,101.75
264,1,0.04,11.5,0.0
264,2,0.14,32.5,0.0
265,0,4.1525,183.25,101.75
265,1,0.065,12.5,0.0
265,2,0.10500000000000001,19.25,0.0
266,0,4.157500000000001,179.0,360.0
266,1,0.06,12.0,0.0
266,2,0.08499999999999999,22.25,0.0
267,0,4.165,182.0,363.5
267,1,0.05500000000000001,11.0,0.0
267,2,0.1375,35.0,0.0
268,0,4.1425,182.25,103.5
268,1,0.055,10.5,0.0
268,2,0.08499999999999999,17.75,0.0
269,0,4.135,179.75,0.0
269,1,0.05,9.5,0.0
269,2,0.125,22.75,0.0
270,0,4.1625,185.75,460.0
270,1,0.07,13.0,0.0
270,2,0.10250000000000001,24.0,0.0
