timestep,kpi,q0,q1,q2,q3,q4
2,tx_brate,0.0,0.0,0.0,0.045,4.135
2,tx_pckts,0.0,1.0,1.0,8.5,208.0
2,dl_buffer,0.0,0.0,0.0,0.0,265.0
3,tx_brate,0.0,0.020810185185185185,0.1248611111111111,0.7491666666666666,4.135
3,tx_pckts,0.0,4.041666666666666,18.4375,49.75,233.5
3,dl_buffer,0.0,0.0,0.0,0.0,265.0
4,tx_brate,0.0,0.020810185185185185,0.1248611111111111,0.7491666666666666,4.395
4,tx_pckts,0.0,4.041666666666666,18.4375,49.75,233.5
4,dl_buffer,0.0,0.0,0.0,0.0,265.0
5,tx_brate,0.0,0.03901909722222222,0.1248611111111111,1.3609722222222222,4.395
5,tx_pckts,0.0,7.729166666666666,16.329722222222223,78.44583333333334,233.5
5,dl_buffer,0.0,0.0,0.0,0.0,1017.0
6,tx_brate,0.0,0.05410648148148148,0.1248611111111111,1.3609722222222222,4.395
6,tx_pckts,0.0,9.877416666666665,16.329722222222223,78.44583333333334,233.5
6,dl_buffer,0.0,0.0,0.0,0.0,1017.0
7,tx_brate,0.0,0.06607909451659451,0.11506410834535834,1.3609722222222222,4.42
7,tx_pckts,0.0,12.13803962241462,16.15206078643579,78.44583333333334,233.5
7,dl_buffer,0.0,0.0,0.0,0.0,1017.0
8,tx_brate,0.0,0.06607909451659451,0.11506410834535834,1.3609722222222222,4.42
8,tx_pckts,0.0,12.13803962241462,22.180042032882945,78.44583333333334,233.5
8,dl_buffer,0.0,0.0,0.0,0.0,1017.0
9,tx_brate,0.0,0.07618593352745137,0.10951008337137162,1.7040650177368928,4.42
9,tx_pckts,0.0,14.069129471118105,15.943228139705415,95.147710082426,233.5
9,dl_buffer,0.0,0.0,0.0,0.0,1017.0
10,tx_brate,0.0,0.06864730019499231,0.10951008337137162,1.7040650177368928,4.42
10,tx_pckts,0.0,13.033633990124281,15.943228139705415,95.147710082426,233.5
10,dl_buffer,0.0,0.0,0.0,0.0,1017.0
11,tx_brate,0.0,0.06864730019499231,0.10410159631978329,1.7040650177368928,4.42
11,tx_pckts,0.0,13.033633990124281,21.417499879192196,95.147710082426,233.5
11,dl_buffer,0.0,0.0,0.0,0.0,1017.0
12,tx_brate,0.0,0.06864730019499231,0.10410159631978329,1.7040650177368928,4.42
12,tx_pckts,0.0,13.033633990124281,21.417499879192196,95.147710082426,233.5
12,dl_buffer,0.0,0.0,0.0,0.0,1784.0
13,tx_brate,0.0,0.06864730019499231,0.10410159631978329,1.9398594806886176,4.42
13,tx_pckts,0.0,13.033633990124281,21.335216557735535,106.37157273037336,233.5
13,dl_buffer,0.0,0.0,0.0,0.0,1784.0
14,tx_brate,0.0,0.06355728524990326,0.10410159631978329,1.9398594806886176,4.42
14,tx_pckts,0.0,13.033633990124281,25.661704506207577,106.37157273037336,233.5
14,dl_buffer,0.0,0.0,0.0,0.0,1784.0
15,tx_brate,0.0,0.06355728524990326,0.1007166437623523,1.9398594806886176,4.42
15,tx_pckts,0.0,13.033633990124281,25.5978479584426,96.64957950139491,233.5
15,dl_buffer,0.0,0.0,0.0,0.0,4983.0
16,tx_brate,0.0,0.06355728524990326,0.1007166437623523,1.9398594806886176,4.42
16,tx_pckts,0.0,13.033633990124281,25.5978479584426,96.64957950139491,233.5
16,dl_buffer,0.0,0.0,0.0,0.0,4983.0
17,tx_brate,0.0,0.06355728524990326,0.10023173968637122,2.115138795234989,4.42
17,tx_pckts,0.0,13.033633990124281,21.91348606309065,105.14268137392301,233.5
