timestep,slice_id,tx_brate,tx_pckts,dl_buffer
84,2,0.095,15.0,0.0
85,0,2.1950000000000003,234.0,183281.5
85,1,0.045,8.0,0.0
85,2,0.15000000000000002,28.0,0.0
86,0,2.425,234.5,183384.0
86,1,0.05,10.0,0.0
86,2,0.14500000000000002,27.0,0.0
87,0,2.685,234.5,184302.0
87,1,0.06,11.5,0.0
87,2,0.13,24.0,0.0
88,0,6.96,229.0,47877.5
88,1,0.05500000000000001,10.0,0.0
88,2,0.08,16.0,0.0
89,0,4.140000000000001,233.5,1856.5
89,1,0.07,13.5,0.0
89,2,0.13,24.0,0.0
90,0,4.0600000000000005,234.0,2392.5
90,1,0.05,9.0,0.0
90,2,0.105,19.0,79.0
91,0,4.625,234.0,1089.0
91,1,0.085,15.0,0.0
91,2,0.13,24.5,0.0
92,0,4.165,230.0,401.0
92,1,0.06,11.0,0.0
92,2,0.115,22.5,236.5
93,0,4.140000000000001,234.0,173.0
93,1,0.045,8.5,0.0
93,2,0.10500000000000001,20.5,79.0
94,0,4.075,234.5,9380.0
94,1,0.07,13.5,0.0
94,2,0.11499999999999999,21.5,0.0
95,0,2.205,234.5,122518.0
95,1,0.07,13.5,0.0
95,2,0.1,18.0,0.0
96,0,6.815,234.5,17909.5
96,1,0.05,11.5,0.0
96,2,0.08499999999999999,16.0,0.0
97,0,4.1850000000000005,131.0,716.5
97,1,0.065,12.0,0.0
97,2,0.11,20.5,0.0
98,0,2.43,234.5,83628.0
98,1,0.065,20.5,0.0
98,2,0.11,22.0,0.0
99,0,4.715,234.5,154392.0
99,1,0.07,13.5,0.0
99,2,0.1,19.5,157.5
100,0,4.16,212.5,20154.5
100,1,0.060000000000000005,11.5,0.0
100,2,0.115,20.5,0.0
101,0,2.465,234.5,88274.5
101,1,0.055,10.0,0.0
101,2,0.12,23.5,0.0
102,0,4.805,234.5,154169.0
102,1,0.045,8.5,0.0
102,2,0.10500000000000001,20.0,0.0
103,0,2.26,234.5,161449.5
103,1,0.055,10.0,0.0
103,2,0.11,21.0,0.0
104,0,4.79,234.0,155715.5
104,1,0.060000000000000005,11.5,0.0
104,2,0.12,23.5,0.0
105,0,6.0649999999999995,207.0,920.0
105,1,0.05,9.0,0.0
105,2,0.105,19.0,0.0
106,0,4.34,231.0,401.0
106,1,0.07500000000000001,14.0,0.0
106,2,0.11499999999999999,20.5,0.0
107,0,2.26,234.5,94355.5
107,1,0.07,13.5,0.0
107,2,0.11499999999999999,21.5,79.0
108,0,5.1899999999999995,234.0,130418.0
108,1,0.045,8.5,0.0
108,2,0.135,25.5,0.0
109,0,2.785,234.5,107634.0
109,1,0.07,14.0,0.0
109,2,0.12,21.0,0.0
110,0,6.775,160.0,0.0
110,1,0.04,8.0,0.0
110,2,0.1,18.5,0.0
111,0,2.375,234.5,90040.0
111,1,0.05,9.5,0.0
111,2,0.135,25.0,0.0
112,0,5.484999999999999,234.0,115688.0
112,1,0.065,12.0,0.0
112,2,0.11,21.0,0.0
113,0,4.28,225.0,244.0
113,1,0.065,17.5,0.0
113,2,0.085,15.0,0.0
114,0,3.63,234.5,17637.5
114,1,0.045,8.5,0.0
114,2,0.11499999999999999,22.5,79.0
115,0,4.13,234.5,4843.5
115,1,0.04,7.5,0.0
115,2,0.125,22.5,0.0
116,0,2.295,234.0,93347.5
116,1,0.060000000000000005,12.0,0.0
116,2,0.13,23.5,0.0
117,0,5.495,234.5,114975.5
117,1,0.05,9.5,0.0
117,2,0.125,24.5,0.0
118,0,4.41,234.5,100133.5
118,1,0.055,11.0,0.0
118,2,0.095,18.0,0.0
119,0,4.28,234.0,234.5
119,1,0.045,9.0,0.0
119,2,0.095,17.0,0.0
120,0,2.335,234.0,95570.0
120,1,0.04,7.0,0.0
120,2,0.10500000000000001,21.0,0.0
121,0,5.2,234.5,129847.0
121,1,0.07500000000000001,14.0,0.0
121,2,0.115,22.5,0.0
122,0,2.575,234.5,125015.5
122,1,0.05,8.5,0.0
122,2,0.12,21.5,0.0
123,0,6.835,231.5,6151.0
123,1,0.045,9.0,0.0
123,2,0.125,22.5,0.0
124,0,4.3100000000000005,120.5,1020.5
124,1,0.065,12.5,0.0
124,2,0.155,29.0,0.0
125,0,4.125,234.5,294.5
125,1,0.04,7.5,0.0
125,2,0.1,20.0,0.0
126,0,4.1,234.5,8700.5
126,1,0.045,8.5,0.0
126,2,0.10500000000000001,19.0,0.0
127,0,4.15,234.5,1089.0
127,1,0.05500000000000001,11.0,0.0
127,2,0.135,27.0,79.0
128,0,3.94,234.0,8850.0
128,1,0.045,8.5,0.0
128,2,0.135,26.0,158.0
129,0,4.135,234.5,2697.5
129,1,0.055,10.5,0.0
129,2,0.12,22.0,0.0
130,0,4.109999999999999,129.0,4831.5
130,1,0.060000000000000005,11.0,0.0
130,2,0.09,21.0,0.0
131,0,3.745,234.5,15409.5
131,1,0.055,10.0,0.0
131,2,0.105,19.5,0.0
132,0,3.88,234.0,7926.5
132,1,0.07500000000000001,13.5,0.0
132,2,0.11,20.5,0.0
133,0,4.154999999999999,234.5,745.0
133,1,0.08,15.0,0.0
133,2,0.14,25.5,0.0
134,0,4.665,234.5,1089.0
134,1,0.05500000000000001,10.5,0.0
134,2,0.11,20.5,0.0
135,0,4.154999999999999,234.5,517.0
135,1,0.055,10.5,0.0
135,2,0.095,16.5,0.0
136,0,4.140000000000001,233.5,517.0
136,1,0.05,10.5,0.0
136,2,0.11,21.0,0.0
137,0,2.615,234.5,76838.5
137,1,0.06,11.0,0.0
137,2,0.13,25.0,0.0
138,0,4.835000000000001,234.5,145347.0
138,1,0.05,9.0,0.0
138,2,0.09,16.5,0.0
139,0,2.505,234.5,160225.5
139,1,0.05,8.5,0.0
139,2,0.14,25.5,0.0
140,0,6.85,234.0,40.5
140,1,0.055,13.0,0.0
140,2,0.095,17.5,0.0
141,0,3.3200000000000003,234.5,28815.5
141,1,0.06,10.5,0.0
141,2,0.12,20.0,0.0
142,0,2.415,234.5,183652.0
142,1,0.05,15.0,0.0
142,2,0.14500000000000002,26.5,0.0
143,0,2.4,234.5,184164.5
143,1,0.045,8.0,0.0
143,2,0.13,25.5,0.0
144,0,2.41,234.0,183228.0
144,1,0.045,9.0,0.0
144,2,0.12,21.5,0.0
145,0,2.465,234.5,183213.5
145,1,0.05,9.5,0.0
145,2,0.11,20.5,0.0
146,0,3.7199999999999998,234.5,173734.0
146,1,0.04,7.5,0.0
146,2,0.095,17.5,0.0
147,0,3.8150000000000004,234.5,122954.5
147,1,0.065,12.0,0.0
147,2,0.1,19.0,0.0
148,0,5.88,234.0,87564.0
148,1,0.05,10.0,0.0
148,2,0.11499999999999999,21.0,0.0
149,0,3.955,207.0,5694.5
149,1,0.07500000000000001,13.5,0.0
149,2,0.13,24.5,0.0
150,0,4.17,215.5,485.0
150,1,0.055,10.5,0.0
150,2,0.145,25.5,0.0
151,0,4.145,234.0,28.5
151,1,0.05,9.5,0.0
151,2,0.10500000000000001,20.0,0.0
152,0,4.145,234.0,745.0
152,1,0.065,12.5,0.0
152,2,0.10500000000000001,18.5,0.0
153,0,4.355,234.5,1089.0
153,1,0.05,9.5,79.0
153,2,0.14,26.5,0.0
154,0,3.76,234.5,11495.5
154,1,0.055,11.0,0.0
154,2,0.14,27.5,0.0
155,0,4.24,234.5,14204.5
155,1,0.065,12.0,0.0
155,2,0.12,22.0,0.0
156,0,3.685,231.0,20186.5
156,1,0.045,8.5,0.0
156,2,0.095,17.0,0.0
157,0,4.145,234.5,401.0
157,1,0.055,10.0,0.0
157,2,0.135,25.5,0.0
158,0,4.145,233.5,745.0
158,1,0.07500000000000001,14.0,0.0
158,2,0.08,15.0,0.0
159,0,4.145,232.5,720.0
159,1,0.09,16.0,0.0
159,2,0.095,19.0,0.0
160,0,4.115,234.5,9515.0
160,1,0.055,11.0,0.0
160,2,0.135,25.5,0.0
161,0,4.145,234.5,31.5
161,1,0.05,10.0,0.0
161,2,0.095,18.5,0.0
162,0,4.01,233.5,6650.0
162,1,0.065,11.5,0.0
162,2,0.125,22.5,0.0
163,0,4.145,234.0,8479.0
163,1,0.045,8.5,0.0
163,2,0.1,17.5,0.0
164,0,4.425000000000001,234.5,235.0
164,1,0.065,13.5,0.0
164,2,0.12,22.0,0.0
165,0,4.055,234.5,2622.5
165,1,0.055,11.0,0.0
165,2,0.08,14.0,0.0
166,0,4.135,233.5,372.5
166,1,0.07,13.0,0.0
166,2,0.11499999999999999,22.0,79.0
167,0,4.145,233.5,545.0
167,1,0.07500000000000001,15.0,0.0
167,2,0.11,19.0,0.0
168,0,4.145,233.0,7555.5
168,1,0.065,12.5,0.0
168,2,0.1,19.5,0.0
169,0,4.205,176.5,716.5
169,1,0.07,20.0,0.0
169,2,0.11,20.5,0.0
170,0,2.755,233.5,69825.5
170,1,0.065,20.5,0.0
170,2,0.135,26.0,0.0
171,0,2.425,234.5,183991.0
171,1,0.07,13.0,0.0
171,2,0.125,24.0,0.0
172,0,5.45,234.5,91928.5
172,1,0.060000000000000005,11.0,0.0
172,2,0.115,21.0,0.0
173,0,4.115,226.0,266.0
173,1,0.035,7.5,0.0
173,2,0.14,26.5,0.0
174,0,4.140000000000001,232.0,1089.0
174,1,0.06,18.5,0.0
174,2,0.085,16.0,0.0
175,0,3.8899999999999997,234.5,8000.5
175,1,0.065,11.5,0.0
175,2,0.12000000000000001,23.0,0.0
176,0,3.9800000000000004,234.5,7762.5
176,1,0.07,12.0,0.0
176,2,0.15000000000000002,26.0,0.0
177,0,3.9450000000000003,234.5,6307.5
177,1,0.055,10.0,0.0
177,2,0.12,23.0,0.0
178,0,4.145,233.0,545.0
178,1,0.045,8.5,0.0
178,2,0.08499999999999999,16.0,0.0
179,0,4.195,136.5,716.5
179,1,0.07,26.5,0.0
179,2,0.135,24.0,0.0
180,0,4.15,233.0,5404.0
180,1,0.065,14.5,0.0
180,2,0.1,19.5,0.0
181,0,4.38,234.0,68.0
181,1,0.07,14.0,0.0
181,2,0.15000000000000002,27.5,79.0
182,0,3.9699999999999998,234.0,14153.0
182,1,0.060000000000000005,11.0,0.0
182,2,0.11499999999999999,21.0,0.0
183,0,4.140000000000001,234.5,920.0
183,1,0.045000000000000005,9.0,0.0
183,2,0.10500000000000001,20.0,0.0
184,0,2.41,233.5,86655.5
184,1,0.07,13.0,0.0
184,2,0.125,24.5,0.0
185,0,2.425,234.5,182774.0
185,1,0.06,10.5,0.0
185,2,0.11499999999999999,21.5,0.0
186,0,4.03,234.5,175648.5
186,1,0.055,10.0,79.0
186,2,0.10500000000000001,19.0,0.0
187,0,2.615,234.5,183585.5
187,1,0.05,9.0,0.0
187,2,0.11,21.5,0.0
188,0,5.18,233.5,132997.0
188,1,0.05,9.5,0.0
188,2,0.09,17.0,0.0
189,0,2.4299999999999997,234.5,140949.5
189,1,0.06,10.5,0.0
189,2,0.125,22.0,0.0
190,0,6.824999999999999,231.0,729.0
190,1,0.065,14.0,0.0
190,2,0.1,19.0,0.0
191,0,4.140000000000001,234.5,3621.0
191,1,0.06,12.0,0.0
191,2,0.14,26.0,0.0
192,0,2.28,233.5,86318.5
192,1,0.075,14.5,0.0
192,2,0.095,18.5,0.0
193,0,2.76,234.5,183395.5
193,1,0.065,12.5,0.0
193,2,0.08499999999999999,17.0,0.0
194,0,5.2,234.5,129188.0
194,1,0.06,10.5,0.0
194,2,0.12,22.5,0.0
195,0,5.345000000000001,234.5,17175.5
195,1,0.065,12.5,0.0
195,2,0.09,17.0,0.0
196,0,4.145,233.0,31.5
196,1,0.065,14.5,0.0
196,2,0.11499999999999999,21.0,0.0
197,0,4.140000000000001,234.5,400.5
197,1,0.055,26.0,0.0
197,2,0.135,25.0,0.0
198,0,3.5250000000000004,234.5,22348.5
198,1,0.065,12.5,0.0
198,2,0.14500000000000002,26.0,79.0
199,0,2.76,234.5,84128.0
199,1,0.07500000000000001,14.5,0.0
199,2,0.11,19.5,0.0
200,0,6.93,233.5,30271.0
200,1,0.05,9.5,0.0
200,2,0.11499999999999999,21.5,0.0
201,0,2.42,234.5,82755.5
201,1,0.05500000000000001,15.5,0.0
201,2,0.10500000000000001,19.0,0.0
202,0,4.465,234.5,156144.0
202,1,0.045,9.0,0.0
202,2,0.085,15.5,0.0
203,0,5.28,234.5,31094.5
203,1,0.075,13.5,0.0
203,2,0.09,17.0,0.0
204,0,4.125,228.5,748.0
204,1,0.04,8.0,0.0
204,2,0.125,24.0,0.0
205,0,4.145,234.5,1089.0
205,1,0.05,10.0,0.0
205,2,0.09,17.0,0.0
206,0,4.140000000000001,234.5,5067.5
206,1,0.075,14.0,0.0
206,2,0.12,23.5,0.0
207,0,4.154999999999999,233.5,28.5
207,1,0.06,12.5,0.0
207,2,0.13,24.5,0.0
208,0,4.26,233.0,400.5
208,1,0.05,9.5,0.0
208,2,0.14,24.0,0.0
209,0,4.140000000000001,234.0,1089.0
209,1,0.055,10.0,0.0
209,2,0.11,21.0,0.0
210,0,3.8449999999999998,234.5,9204.0
210,1,0.055,13.5,0.0
210,2,0.135,24.5,0.0
211,0,4.135,233.0,745.0
211,1,0.065,12.0,0.0
211,2,0.08,15.5,0.0
212,0,4.48,180.0,920.0
212,1,0.055,10.0,0.0
212,2,0.095,18.0,0.0
213,0,3.7199999999999998,234.5,15526.0
213,1,0.065,12.5,0.0
213,2,0.125,23.5,0.0
214,0,4.355,234.5,7908.5
214,1,0.055,10.5,0.0
214,2,0.125,24.0,0.0
215,0,4.265000000000001,234.5,748.0
215,1,0.03,6.5,0.0
215,2,0.11,21.0,0.0
216,0,3.955,232.0,6180.5
216,1,0.045,44.0,61.0
216,2,0.11,20.5,0.0
217,0,2.5,234.5,83420.5
217,1,0.045,18.0,0.0
217,2,0.1,19.5,0.0
218,0,5.92,234.5,91275.5
218,1,0.055,11.0,0.0
218,2,0.1,18.0,0.0
219,0,4.535,234.5,266.0
219,1,0.095,18.5,0.0
219,2,0.12000000000000001,22.0,0.0
220,0,4.154999999999999,232.5,968.0
220,1,0.07,23.0,0.0
220,2,0.11,20.0,0.0
221,0,4.140000000000001,234.0,271.0
221,1,0.07,13.0,0.0
221,2,0.07,13.5,0.0
222,0,4.16,234.5,7118.0
222,1,0.065,12.5,0.0
222,2,0.11,21.0,79.0
223,0,3.23,234.0,33248.0
223,1,0.060000000000000005,11.5,0.0
223,2,0.07500000000000001,14.0,0.0
224,0,2.4050000000000002,233.5,183753.0
224,1,0.035,6.0,0.0
224,2,0.10500000000000001,20.5,0.0
225,0,2.515,234.5,183591.0
225,1,0.065,12.5,0.0
225,2,0.1,18.5,0.0
226,0,3.5949999999999998,234.5,175437.0
226,1,0.030000000000000002,5.5,0.0
226,2,0.13,23.5,79.0
227,0,5.9399999999999995,234.5,53749.5
227,1,0.060000000000000005,11.5,0.0
227,2,0.16,28.5,0.0
228,0,4.135,229.5,5046.0
228,1,0.065,13.5,0.0
228,2,0.12,22.5,0.0
229,0,4.225,234.5,144.5
229,1,0.05,21.5,0.0
229,2,0.125,23.0,0.0
230,0,4.140000000000001,234.0,545.0
230,1,0.035,9.5,0.0
230,2,0.09,16.0,0.0
231,0,2.6849999999999996,234.5,71172.5
231,1,0.065,12.0,0.0
231,2,0.10500000000000001,19.5,0.0
232,0,4.825,234.5,142046.0
232,1,0.045,9.0,0.0
232,2,0.10500000000000001,20.5,0.0
233,0,4.965,234.5,9424.0
233,1,0.045,8.5,79.0
233,2,0.1,19.5,0.0
234,0,4.18,223.5,1939.5
234,1,0.07,13.5,0.0
234,2,0.11499999999999999,21.5,0.0
235,0,4.4,234.5,7636.5
235,1,0.05,10.0,0.0
235,2,0.1,19.0,0.0
236,0,2.6950000000000003,234.5,71536.5
236,1,0.055,10.0,0.0
236,2,0.09,16.0,0.0
237,0,4.3149999999999995,234.5,166552.5
237,1,0.065,12.5,0.0
237,2,0.11499999999999999,22.0,0.0
238,0,5.4350000000000005,234.0,40525.5
238,1,0.07,13.0,0.0
238,2,0.12000000000000001,20.5,0.0
239,0,4.125,234.0,6822.5
239,1,0.065,14.5,0.0
239,2,0.16,30.0,0.0
240,0,4.13,234.5,5643.0
240,1,0.055,10.0,79.0
240,2,0.1,19.0,0.0
241,0,2.25,234.5,92394.5
241,1,0.06,12.0,0.0
241,2,0.125,24.0,0.0
242,0,2.76,234.0,183699.0
242,1,0.045,8.5,0.0
242,2,0.09,17.0,0.0
243,0,6.43,234.5,66467.5
243,1,0.045,18.0,0.0
243,2,0.08,15.5,0.0
244,0,2.24,234.0,98322.0
244,1,0.04,7.5,0.0
244,2,0.10500000000000001,19.0,0.0
245,0,5.58,234.5,101399.0
245,1,0.065,12.5,0.0
245,2,0.125,21.5,0.0
246,0,4.8149999999999995,187.5,0.0
246,1,0.07,13.5,0.0
246,2,0.11499999999999999,21.5,0.0
247,0,4.21,233.5,745.0
247,1,0.04,7.0,0.0
247,2,0.08,15.5,0.0
248,0,4.135,234.0,1089.0
248,1,0.035,6.0,0.0
248,2,0.10500000000000001,20.0,0.0
249,0,4.154999999999999,234.0,401.0
249,1,0.05,10.0,0.0
249,2,0.095,17.0,0.0
250,0,4.140000000000001,234.0,144.5
250,1,0.04,7.5,0.0
250,2,0.095,18.5,0.0
251,0,4.140000000000001,233.0,400.5
251,1,0.08,15.0,0.0
251,2,0.11,20.0,0.0
252,0,4.0,234.5,12985.0
252,1,0.08,14.5,0.0
252,2,0.15000000000000002,26.5,0.0
253,0,4.12,230.5,6674.5
253,1,0.07,13.5,0.0
253,2,0.135,26.0,79.0
254,0,4.125,234.0,31.5
254,1,0.07,15.0,0.0
254,2,0.11,20.5,0.0
255,0,4.140000000000001,234.0,372.5
255,1,0.055,10.0,0.0
255,2,0.11,20.5,0.0
256,0,4.145,234.0,415.0
256,1,0.045,8.0,0.0
256,2,0.11,21.0,0.0
257,0,2.475,234.5,84353.0
257,1,0.035,6.5,0.0
257,2,0.10500000000000001,20.5,0.0
258,0,4.585,234.0,157326.5
258,1,0.07,13.0,0.0
258,2,0.12000000000000001,23.0,0.0
259,0,5.825,212.5,12482.0
259,1,0.055,10.5,0.0
259,2,0.11,21.0,0.0
260,0,4.140000000000001,224.5,244.0
260,1,0.07500000000000001,15.0,0.0
260,2,0.12,22.5,0.0
261,0,4.21,234.0,144.5
261,1,0.055,11.0,0.0
261,2,0.10500000000000001,19.5,0.0
262,0,4.140000000000001,230.5,266.0
262,1,0.04,7.5,0.0
262,2,0.15500000000000003,29.0,0.0
263,0,4.15,234.0,1089.0
263,1,0.08,15.0,0.0
263,2,0.10500000000000001,18.5,0.0
264,0,4.140000000000001,234.0,401.0
264,1,0.07,13.5,0.0
264,2,0.08499999999999999,16.0,0.0
265,0,4.145,234.5,28.5
265,1,0.060000000000000005,11.0,0.0
265,2,0.15000000000000002,28.0,0.0
266,0,4.345000000000001,234.0,372.5
266,1,0.06,11.0,0.0
266,2,0.08,15.0,0.0
267,0,4.15,234.5,545.0
267,1,0.045,7.5,0.0
267,2,0.125,23.5,0.0
268,0,4.145,234.0,401.0
268,1,0.065,13.0,0.0
268,2,0.12,23.0,0.0
269,0,4.18,234.5,745.0
269,1,0.06,12.0,0.0
269,2,0.10500000000000001,18.5,0.0
