timestep,group,group_members,MSEUr,DTUr,sched_members,sched_members_complete,decision,reward
1,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q1)","inc(DTUr, MAX)","[[2, 3, 4, 5, 6], [0, 1]]","[[2, 3, 4, 5, 6], [0, 1]]","dec(G0, NaN, 75)",0.719
2,0,"[0, 1, 2, 4]","inc(MSEUr, MAX)","inc(DTUr, MAX)","[[0, 1, 2], [4]]","[[0, 1, 2, 5, 6], [3, 4]]","dec(G0, NaN, 75)",0.603
3,0,"[0, 1, 2, 4]","const(MSEUr, Q3)","inc(DTUr, Q4)","[[2, 4], [0, 1]]","[[2, 3, 4, 5, 6], [0, 1]]","dec(G0, Q1, 50)",0.581
3,1,"[3, 5, 6]","const(MSEUr, Q4)","inc(DTUr, MAX)","[[3, 5, 6], []]","[[2, 3, 4, 5, 6], [0, 1]]","inc(G1, Q2, 100)",0.581
4,0,"[0, 1, 4]","const(MSEUr, Q3)","dec(DTUr, Q3)","[[0], [1, 4]]","[[0, 2, 5, 6], [1, 3, 4]]","dec(G0, Q1, 25)",0.538
4,1,"[2, 3, 5, 6]","dec(MSEUr, Q4)","inc(DTUr, MAX)","[[2, 5, 6], [3]]","[[0, 2, 5, 6], [1, 3, 4]]","const(G1, Q3, 75)",0.538
5,0,"[0, 1, 2, 4]","const(MSEUr, Q3)","inc(DTUr, Q3)","[[1, 2, 4], [0]]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G0, Q3, 75)",0.635
5,1,"[3, 5, 6]","inc(MSEUr, Q4)","inc(DTUr, Q4)","[[3, 5, 6], []]","[[1, 2, 3, 4, 5, 6], [0]]","const(G1, Q2, 100)",0.635
6,0,"[0, 1, 4]","const(MSEUr, Q3)","const(DTUr, Q3)","[[0, 4], [1]]","[[0, 2, 3, 4, 5, 6], [1]]","dec(G0, Q2, 75)",0.639
6,1,"[2, 3, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[2, 3, 5, 6], []]","[[0, 2, 3, 4, 5, 6], [1]]","inc(G1, Q3, 100)",0.639
7,0,"[0, 1, 4]","const(MSEUr, Q3)","inc(DTUr, Q3)","[[0, 1, 4], []]","[[0, 1, 2, 3, 4, 5], [6]]","inc(G0, Q3, 100)",0.646
7,1,"[2, 3, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[2, 3, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","dec(G1, Q2, 75)",0.646
8,0,"[0, 1, 4]","const(MSEUr, Q3)","inc(DTUr, Q3)","[[0, 4], [1]]","[[0, 2, 4, 5, 6], [1, 3]]","dec(G0, Q2, 75)",0.609
8,1,"[2, 3, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[2, 5, 6], [3]]","[[0, 2, 4, 5, 6], [1, 3]]","const(G1, Q3, 75)",0.609
9,0,"[0, 1, 2, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[1, 2, 4], [0]]","[[1, 2, 4], [0, 3, 5, 6]]","inc(G0, Q3, 75)",0.684
9,1,"[3, 5, 6]","inc(MSEUr, Q4)","inc(DTUr, Q4)","[[], [3, 5, 6]]","[[1, 2, 4], [0, 3, 5, 6]]","dec(G1, Q1, 0)",0.684
10,0,"[0, 1, 2, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[1, 4], [0, 2]]","[[1, 4, 5, 6], [0, 2, 3]]","dec(G0, Q2, 50)",0.596
10,1,"[3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[5, 6], [3]]","[[1, 4, 5, 6], [0, 2, 3]]","inc(G1, Q2, 75)",0.596
11,0,"[0, 1, 4]","const(MSEUr, Q2)","dec(DTUr, Q4)","[[1, 4], [0]]","[[1, 2, 4, 6], [0, 3, 5]]","const(G0, Q2, 75)",0.585
11,1,"[2, 3, 5, 6]","dec(MSEUr, Q4)","inc(DTUr, Q4)","[[2, 6], [3, 5]]","[[1, 2, 4, 6], [0, 3, 5]]","const(G1, Q2, 50)",0.585
12,0,"[0, 1, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[0, 4], [1]]","[[0, 3, 4, 5, 6], [1, 2]]","const(G0, Q2, 75)",0.627
12,1,"[2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 5, 6], [2]]","[[0, 3, 4, 5, 6], [1, 2]]","inc(G1, Q4, 75)",0.627
13,0,"[0, 1, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[1], [0, 4]]","[[1, 2, 3, 5, 6], [0, 4]]","dec(G0, Q1, 25)",0.631
13,1,"[2, 3, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[2, 3, 5, 6], []]","[[1, 2, 3, 5, 6], [0, 4]]","inc(G1, Q4, 100)",0.631
14,0,"[0, 1, 2, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[1], [0, 2, 4]]","[[1, 3, 5, 6], [0, 2, 4]]","const(G0, Q1, 25)",0.599
14,1,"[3, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[3, 5, 6], []]","[[1, 3, 5, 6], [0, 2, 4]]","dec(G1, Q3, 100)",0.599
15,0,"[0, 1, 4]","const(MSEUr, Q2)","dec(DTUr, Q4)","[[0, 1, 4], []]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G0, Q3, 100)",0.68
15,1,"[2, 3, 5, 6]","dec(MSEUr, Q4)","inc(DTUr, Q4)","[[3, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","const(G1, Q3, 75)",0.68
16,0,"[0, 1, 2, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[1, 4], [0, 2]]","[[1, 3, 4, 5], [0, 2, 6]]","dec(G0, Q2, 50)",0.598
16,1,"[3, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[3, 5], [6]]","[[1, 3, 4, 5], [0, 2, 6]]","dec(G1, Q2, 75)",0.598
17,0,"[0, 1, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 4], [1]]","[[0, 2, 4, 5], [1, 3, 6]]","const(G0, Q2, 75)",0.593
17,1,"[2, 3, 5, 6]","dec(MSEUr, Q4)","const(DTUr, Q4)","[[2, 5], [3, 6]]","[[0, 2, 4, 5], [1, 3, 6]]","const(G1, Q2, 50)",0.593
18,0,"[0, 1, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","const(G0, Q2, 75)",0.686
18,1,"[2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2, 3, 5, 6], []]","[[0, 1, 2, 3, 5, 6], [4]]","inc(G1, Q4, 100)",0.686
19,0,"[0, 1, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[1, 4], [0]]","[[1, 3, 4, 6], [0, 2, 5]]","const(G0, Q1, 75)",0.614
19,1,"[2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 6], [2, 5]]","[[1, 3, 4, 6], [0, 2, 5]]","dec(G1, Q1, 50)",0.614
20,0,"[0, 1, 2, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[2, 4], [0, 1]]","[[2, 4, 5, 6], [0, 1, 3]]","const(G0, Q2, 50)",0.609
20,1,"[3, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[5, 6], [3]]","[[2, 4, 5, 6], [0, 1, 3]]","const(G1, Q2, 75)",0.609
21,0,"[0, 1, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 4], [1]]","[[0, 2, 3, 4, 5, 6], [1]]","const(G0, Q2, 75)",0.683
21,1,"[2, 3, 5, 6]","dec(MSEUr, Q4)","const(DTUr, Q4)","[[2, 3, 5, 6], []]","[[0, 2, 3, 4, 5, 6], [1]]","inc(G1, Q4, 100)",0.683
22,0,"[0, 3, 6]","inc(MSEUr, Q4)","inc(DTUr, Q4)","[[6], [0, 3]]","[[4, 6], [0, 1, 2, 3, 5]]","dec(G0, Q1, 25)",0.54
22,1,"[1, 2, 4]","dec(MSEUr, Q2)","const(DTUr, Q4)","[[4], [1, 2]]","[[4, 6], [0, 1, 2, 3, 5]]","dec(G1, Q1, 25)",0.54
23,0,"[0, 3, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 6], [0]]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G0, Q2, 75)",0.686
23,1,"[1, 2, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 2, 4], []]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G1, Q4, 100)",0.686
23,2,[5],"const(MSEUr, Q4)","const(DTUr, Q4)","[[5], []]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G2, Q1, 100)",0.686
24,0,"[0, 3, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[], [0, 3, 6]]","[[1, 2], [0, 3, 4, 5, 6]]","dec(G0, Q1, 0)",0.629
24,1,"[1, 2, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[1, 2], [4]]","[[1, 2], [0, 3, 4, 5, 6]]","dec(G1, Q2, 75)",0.629
24,2,[5],"const(MSEUr, Q4)","const(DTUr, Q4)","[[], [5]]","[[1, 2], [0, 3, 4, 5, 6]]","dec(G2, Q1, 0)",0.629
25,0,"[0, 3, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 6], [0]]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G0, Q2, 75)",0.689
25,1,"[1, 2, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[1, 2, 4], []]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G1, Q4, 100)",0.689
25,2,[5],"dec(MSEUr, Q4)","const(DTUr, Q4)","[[5], []]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G2, Q1, 100)",0.689
26,0,"[0, 2, 3, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[0, 2, 6], [3]]","[[0, 1, 2, 5, 6], [3, 4]]","inc(G0, Q4, 75)",0.648
26,1,"[1, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1], [4]]","[[0, 1, 2, 5, 6], [3, 4]]","dec(G1, Q1, 50)",0.648
26,2,[5],"const(MSEUr, Q4)","const(DTUr, Q4)","[[5], []]","[[0, 1, 2, 5, 6], [3, 4]]","const(G2, Q1, 100)",0.648
27,0,"[0, 3, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3, 6], []]","[[0, 2, 3, 4, 5, 6], [1]]","const(G0, Q4, 100)",0.684
27,1,"[1, 2, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[2, 4], [1]]","[[0, 2, 3, 4, 5, 6], [1]]","inc(G1, Q2, 75)",0.684
27,2,[5],"const(MSEUr, Q4)","const(DTUr, Q4)","[[5], []]","[[0, 2, 3, 4, 5, 6], [1]]","const(G2, Q1, 100)",0.684
28,0,"[0, 2, 3, 6]","dec(MSEUr, Q3)","inc(DTUr, Q4)","[[0, 2, 3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, Q4, 100)",0.72
28,1,"[1, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q2, 100)",0.72
28,2,[5],"const(MSEUr, Q4)","const(DTUr, Q4)","[[5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G2, Q1, 100)",0.72
29,0,"[0, 3, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3, 6], []]","[[0, 3, 4, 6], [1, 2, 5]]","dec(G0, Q4, 100)",0.616
29,1,"[1, 2, 4]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[4], [1, 2]]","[[0, 3, 4, 6], [1, 2, 5]]","dec(G1, Q1, 25)",0.616
29,2,[5],"const(MSEUr, Q4)","const(DTUr, Q4)","[[], [5]]","[[0, 3, 4, 6], [1, 2, 5]]","dec(G2, Q1, 0)",0.616
30,0,"[0, 3, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q4, 100)",0.723
30,1,"[1, 2, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 2, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q4, 100)",0.723
30,2,[5],"const(MSEUr, Q4)","const(DTUr, Q4)","[[5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G2, Q1, 100)",0.723
31,0,"[0, 3, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3, 6], []]","[[0, 1, 2, 3, 6], [4, 5]]","const(G0, Q4, 100)",0.645
31,1,"[1, 2, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 2], [4]]","[[0, 1, 2, 3, 6], [4, 5]]","dec(G1, Q2, 75)",0.645
31,2,[5],"const(MSEUr, Q4)","const(DTUr, Q4)","[[], [5]]","[[0, 1, 2, 3, 6], [4, 5]]","dec(G2, Q1, 0)",0.645
32,0,"[0, 1, 2, 3, 5, 6]","inc(MSEUr, Q4)","inc(DTUr, Q4)","[[0, 2, 3, 5], [1, 6]]","[[0, 2, 3, 4, 5], [1, 6]]","inc(G0, Q4, 75)",0.657
32,1,[4],"inc(MSEUr, Q3)","const(DTUr, Q4)","[[4], []]","[[0, 2, 3, 4, 5], [1, 6]]","dec(G1, Q1, 100)",0.657
33,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 5, 6], [0, 1, 2]]","[[3, 4, 5, 6], [0, 1, 2]]","dec(G0, Q4, 50)",0.611
33,1,[4],"const(MSEUr, Q3)","inc(DTUr, Q4)","[[4], []]","[[3, 4, 5, 6], [0, 1, 2]]","const(G1, Q1, 100)",0.611
34,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 2, 5, 6], [0, 3]]","[[1, 2, 5, 6], [0, 3, 4]]","inc(G0, Q4, 75)",0.791
34,1,[4],"const(MSEUr, Q3)","const(DTUr, Q4)","[[], [4]]","[[1, 2, 5, 6], [0, 3, 4]]","dec(G1, Q1, 0)",0.791
35,0,"[0, 1, 2, 3, 4, 5, 6]","inc(MSEUr, Q4)","inc(DTUr, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G0, Q4, 75)",0.852
36,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[1, 3, 5, 6], [0, 2, 4]]","[[1, 3, 5, 6], [0, 2, 4]]","dec(G0, Q4, 50)",0.738
37,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[0, 1, 3, 5, 6], [2, 4]]","[[0, 1, 3, 5, 6], [2, 4]]","inc(G0, Q4, 75)",0.806
38,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[0, 1, 2, 3, 4, 6], [5]]","[[0, 1, 2, 3, 4, 6], [5]]","inc(G0, Q4, 75)",0.857
39,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[1, 2, 4, 5, 6], [0, 3]]","[[1, 2, 4, 5, 6], [0, 3]]","dec(G0, Q4, 75)",0.804
40,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[0, 2, 3, 4, 5], [1, 6]]","[[0, 2, 3, 4, 5], [1, 6]]","const(G0, Q4, 75)",0.792
41,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G0, Q4, 75)",0.855
42,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[0, 1, 2, 3, 5, 6], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","const(G0, Q4, 75)",0.874
43,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","inc(DTUr, Q4)","[[1, 2, 3, 5, 6], [0, 4]]","[[1, 2, 3, 5, 6], [0, 4]]","dec(G0, Q4, 75)",0.806
44,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 2, 3, 4, 6], [0, 5]]","[[1, 2, 3, 4, 6], [0, 5]]","const(G0, Q4, 75)",0.79
45,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 4, 5], [0, 1, 2, 6]]","[[3, 4, 5], [0, 1, 2, 6]]","dec(G0, Q3, 50)",0.646
46,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3, 4, 5, 6], [1, 2]]","[[0, 3, 4, 5, 6], [1, 2]]","inc(G0, Q4, 75)",0.801
47,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 5, 6], [0, 1, 2, 4]]","[[3, 5, 6], [0, 1, 2, 4]]","dec(G0, Q3, 50)",0.648
48,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 3, 5, 6], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","inc(G0, Q4, 75)",0.857
49,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","const(G0, Q4, 75)",0.862
50,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 2, 3, 4, 6], [1, 5]]","[[0, 2, 3, 4, 6], [1, 5]]","dec(G0, Q4, 75)",0.795
51,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","inc(G0, Q4, 75)",0.865
52,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 3, 4, 5, 6], [0, 2]]","[[1, 3, 4, 5, 6], [0, 2]]","dec(G0, Q4, 75)",0.805
53,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 2, 3, 5, 6], [0, 4]]","[[1, 2, 3, 5, 6], [0, 4]]","const(G0, Q4, 75)",0.814
54,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], [3]]","[[0, 1, 2, 4, 5, 6], [3]]","inc(G0, Q4, 75)",0.87
55,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 2, 3, 4, 5], [1, 6]]","[[0, 2, 3, 4, 5], [1, 6]]","dec(G0, Q4, 75)",0.787
56,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G0, Q4, 75)",0.873
57,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 2, 3, 5, 6], [1, 4]]","[[0, 2, 3, 5, 6], [1, 4]]","dec(G0, Q4, 75)",0.804
58,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2, 3, 5, 6], [0, 1, 4]]","[[2, 3, 5, 6], [0, 1, 4]]","dec(G0, Q3, 50)",0.73
59,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","inc(G0, Q4, 75)",0.864
60,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","const(G0, Q4, 75)",0.864
61,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 2, 3, 4, 5, 6], [1]]","[[0, 2, 3, 4, 5, 6], [1]]","const(G0, Q4, 75)",0.858
62,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","const(G0, Q4, 75)",0.867
63,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 2, 3, 4, 5, 6], [1]]","[[0, 2, 3, 4, 5, 6], [1]]","const(G0, Q4, 75)",0.868
64,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","const(G0, Q4, 75)",0.861
65,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 3, 4, 5, 6], [0, 2]]","[[1, 3, 4, 5, 6], [0, 2]]","dec(G0, Q4, 75)",0.812
66,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 2, 3, 4, 5], [0, 6]]","[[1, 2, 3, 4, 5], [0, 6]]","const(G0, Q4, 75)",0.795
67,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 3, 5, 6], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","inc(G0, Q4, 75)",0.874
68,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], [3]]","[[0, 1, 2, 4, 5, 6], [3]]","const(G0, Q4, 75)",0.864
69,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 6], [5]]","[[0, 1, 2, 3, 4, 6], [5]]","const(G0, Q4, 75)",0.856
70,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","const(G0, Q4, 75)",0.868
71,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 3, 4, 5, 6], [1]]","[[0, 2, 3, 4, 5, 6], [1]]","const(G0, Q4, 75)",0.882
72,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 3, 5, 6], [1, 4]]","[[0, 2, 3, 5, 6], [1, 4]]","dec(G0, Q3, 75)",0.808
73,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G0, Q4, 75)",0.864
74,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 3, 4, 5, 6], [1]]","[[0, 2, 3, 4, 5, 6], [1]]","const(G0, Q4, 75)",0.861
75,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","const(G0, Q4, 75)",0.866
76,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 3, 4, 5], [2, 6]]","[[0, 1, 3, 4, 5], [2, 6]]","dec(G0, Q3, 75)",0.79
77,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 3, 5, 6], [0, 4]]","[[1, 2, 3, 5, 6], [0, 4]]","const(G0, Q3, 75)",0.812
78,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 3, 5, 6], [1, 4]]","[[0, 2, 3, 5, 6], [1, 4]]","const(G0, Q3, 75)",0.804
79,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","inc(G0, Q4, 75)",0.85
80,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 3, 5, 6], [1, 4]]","[[0, 2, 3, 5, 6], [1, 4]]","dec(G0, Q3, 75)",0.809
81,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[0, 1, 2, 3, 4], [5, 6]]","const(G0, Q3, 75)",0.769
82,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G0, Q4, 75)",0.879
83,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 3, 5, 6], [0, 4]]","[[1, 2, 3, 5, 6], [0, 4]]","dec(G0, Q3, 75)",0.809
84,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 3, 4, 5, 6], [1, 2]]","[[0, 3, 4, 5, 6], [1, 2]]","const(G0, Q3, 75)",0.804
85,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 4, 5, 6], [2, 3]]","[[0, 1, 4, 5, 6], [2, 3]]","const(G0, Q3, 75)",0.797
86,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 3, 4, 5, 6], [1]]","[[0, 2, 3, 4, 5, 6], [1]]","inc(G0, Q4, 75)",0.875
87,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 3, 4, 6], [0, 5]]","[[1, 2, 3, 4, 6], [0, 5]]","dec(G0, Q3, 75)",0.813
88,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G0, Q4, 75)",0.881
89,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","const(G0, Q4, 75)",0.866
90,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 3, 5, 6], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","const(G0, Q4, 75)",0.883
91,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","const(G0, Q4, 75)",0.865
