timestep,kpi,q0,q1,q2,q3,q4
2,tx_brate,0.0,0.006666666666666667,0.006666666666666667,0.05,0.77
2,tx_pckts,4.666666666666667,4.666666666666667,6.333333333333333,9.0,32.0
2,dl_buffer,0.0,0.0,0.0,0.0,0.0
3,tx_brate,0.0,0.031921296296296295,0.1552662037037037,0.42125,2.1475
3,tx_pckts,4.666666666666667,7.523148148148148,25.314043209876544,62.22723765432099,99.25
3,dl_buffer,0.0,0.0,0.0,0.0,0.0
4,tx_brate,0.0,0.031921296296296295,0.23313194444444443,0.42125,2.1475
4,tx_pckts,4.666666666666667,7.523148148148148,36.25486111111111,62.22723765432099,100.0
4,dl_buffer,0.0,0.0,0.0,0.0,0.0
5,tx_brate,0.0,0.07854768518518518,0.2184843950617284,0.6669256481481481,2.1475
5,tx_pckts,4.666666666666667,13.840787037037035,45.932151234567904,72.17885455246913,109.25
5,dl_buffer,0.0,0.0,0.0,0.0,631.75
6,tx_brate,0.0,0.10563263703703703,0.2184843950617284,0.6669256481481481,2.1550000000000002
6,tx_pckts,4.666666666666667,18.578943518518518,45.932151234567904,72.17885455246913,109.25
6,dl_buffer,0.0,0.0,0.0,0.0,631.75
7,tx_brate,0.0,0.13141485690235688,0.22013791245791245,0.6669256481481481,2.1550000000000002
7,tx_pckts,4.666666666666667,22.597412101337447,45.932151234567904,72.17885455246913,117.25
7,dl_buffer,0.0,0.0,0.0,30.083333333333336,631.75
8,tx_brate,0.0,0.13141485690235688,0.22013791245791245,0.6669256481481481,2.1550000000000002
8,tx_pckts,4.666666666666667,22.597412101337447,45.932151234567904,72.17885455246913,117.25
8,dl_buffer,0.0,0.0,0.0,68.76190476190476,631.75
9,tx_brate,0.0,0.15142739439853073,0.267001390071514,0.8157090990880866,2.19
9,tx_pckts,4.666666666666667,26.057253725749558,45.932151234567904,78.02289241622574,117.25
9,dl_buffer,0.0,0.0,0.0,114.68503401360543,631.75
10,tx_brate,0.0,0.15142739439853073,0.267001390071514,0.8157090990880866,2.19
10,tx_pckts,4.666666666666667,29.231521769434266,49.64991184650291,83.14881507201646,117.25
10,dl_buffer,0.0,0.0,0.0,114.68503401360543,631.75
11,tx_brate,0.0,0.1683186626788289,0.22232560854057792,0.8157090990880866,2.19
11,tx_pckts,4.666666666666667,32.05023336906866,46.2793731292675,83.14881507201646,117.25
11,dl_buffer,0.0,0.0,0.0,114.68503401360543,631.75
12,tx_brate,0.0,0.1683186626788289,0.22232560854057792,0.8157090990880866,2.19
12,tx_pckts,4.666666666666667,32.05023336906866,46.2793731292675,83.14881507201646,117.25
12,dl_buffer,0.0,0.0,0.0,114.68503401360543,631.75
13,tx_brate,0.0,0.1683186626788289,0.2196258471883351,0.9191300003943381,2.19
13,tx_pckts,4.666666666666667,34.498039631574585,51.67460815941869,86.97935129483582,117.25
13,dl_buffer,0.0,0.0,0.0,147.6911610358429,631.75
14,tx_brate,0.0,0.1800018442447515,0.2196258471883351,0.9191300003943381,2.19
14,tx_pckts,4.666666666666667,34.498039631574585,51.67460815941869,86.97935129483582,117.25
14,dl_buffer,0.0,0.0,0.0,114.6702825045362,631.75
15,tx_brate,0.0,0.1800018442447515,0.18299963940538563,0.9191300003943381,2.19
15,tx_pckts,4.666666666666667,34.498039631574585,51.7136166438506,86.97935129483582,117.25
15,dl_buffer,0.0,0.0,0.0,85.80209135506054,631.75
16,tx_brate,0.0,0.1800018442447515,0.2151356461944981,0.9191300003943381,2.19
16,tx_pckts,4.666666666666667,34.498039631574585,51.7136166438506,86.97935129483582,117.25
16,dl_buffer,0.0,0.0,0.0,85.80209135506054,915.75
17,tx_brate,0.0,0.18935556799233835,0.21449650737509518,0.9985671171752379,2.19
17,tx_pckts,4.666666666666667,36.54355919579997,51.782342758748044,89.64691947448976,117.25
17,dl_buffer,0.0,0.0,0.0,119.29173223135408,915.75
18,tx_brate,0.0,0.18154532999452092,0.21449650737509518,0.9985671171752379,2.19
18,tx_pckts,4.666666666666667,34.77014943320809,51.782342758748044,89.64691947448976,117.25
18,dl_buffer,0.0,0.0,0.0,85.80209135506054,915.75
19,tx_brate,0.0,0.18154532999452092,0.21365681889885602,0.9985671171752379,2.19
19,tx_pckts,4.666666666666667,36.54252428877104,51.8609148388378,89.64691947448976,117.25
19,dl_buffer,0.0,0.0,0.0,85.80209135506054,915.75
20,tx_brate,0.0,0.18154532999452092,0.21365681889885602,0.9985671171752379,2.19
20,tx_pckts,4.666666666666667,36.54252428877104,51.8609148388378,89.64691947448976,117.25
20,dl_buffer,0.0,0.0,0.0,85.80209135506054,915.75
21,tx_brate,0.0,0.18154532999452092,0.2134015842658355,1.0628257209492684,2.19
21,tx_pckts,4.666666666666667,36.54252428877104,51.917651050716486,91.79361640501071,117.25
21,dl_buffer,0.0,0.0,0.0,58.20871309237981,915.75
22,tx_brate,0.0,0.17514388632289316,0.2134015842658355,1.0628257209492684,2.19
22,tx_pckts,4.666666666666667,36.54252428877104,51.917651050716486,91.79361640501071,117.25
22,dl_buffer,0.0,0.0,0.0,58.20871309237981,915.75
23,tx_brate,0.0,0.17514388632289316,0.18579436616272982,1.0628257209492684,2.19
23,tx_pckts,4.666666666666667,36.54252428877104,51.9245292542323,91.79361640501071,117.25
23,dl_buffer,0.0,0.0,0.0,103.94886783416615,915.75
24,tx_brate,0.0,0.17514388632289316,0.18579436616272982,1.0628257209492684,2.19
24,tx_pckts,4.666666666666667,36.54252428877104,53.50313188612486,91.79361640501071,117.25
24,dl_buffer,0.0,0.0,0.0,103.94886783416615,915.75
