timestep,kpi,q0,q1,q2,q3,q4
2,tx_brate,0.0,0.0,0.0,0.0,0.01
2,tx_pckts,1.5,2.0,2.5,3.5,7.0
2,dl_buffer,0.0,0.0,0.0,0.0,0.0
3,tx_brate,0.0,0.019606481481481478,0.11763888888888886,0.7058333333333332,4.234999999999999
3,tx_pckts,1.5,3.2962962962962967,8.592592592592593,18.333333333333336,89.5
3,dl_buffer,0.0,0.0,0.0,0.0,0.0
4,tx_brate,0.0,0.019606481481481478,0.11763888888888886,0.7058333333333332,4.234999999999999
4,tx_pckts,1.5,3.2962962962962967,11.600000000000001,31.725,112.0
4,dl_buffer,0.0,0.0,0.0,0.0,859.0
5,tx_brate,0.0,0.04313425925925925,0.061021905864197507,1.260892824074074,4.234999999999999
5,tx_pckts,1.5,5.316296296296297,16.881740740740742,45.470189814814816,112.0
5,dl_buffer,0.0,0.0,0.0,0.0,859.0
6,tx_brate,0.0,0.05185167438271603,0.1825373695987654,1.260892824074074,4.234999999999999
6,tx_pckts,1.5,7.108890123456791,16.881740740740742,45.470189814814816,112.0
6,dl_buffer,0.0,0.0,0.0,0.0,859.0
7,tx_brate,0.0,0.06740844135802466,0.1633492148919753,1.260892824074074,4.234999999999999
7,tx_pckts,1.5,8.78511652013967,17.073431163486717,45.470189814814816,112.0
7,dl_buffer,0.0,0.0,0.0,0.0,859.0
8,tx_brate,0.0,0.06740844135802466,0.1633492148919753,1.260892824074074,4.234999999999999
8,tx_pckts,1.5,8.78511652013967,17.073431163486717,45.470189814814816,112.0
8,dl_buffer,0.0,0.0,0.0,0.0,859.0
9,tx_brate,0.0,0.06740844135802466,0.14964339010141092,1.5830834118441357,4.234999999999999
9,tx_pckts,1.5,10.200882989547553,16.9446676399081,52.74136491684154,112.0
9,dl_buffer,0.0,0.0,0.0,0.0,859.0
10,tx_brate,0.0,0.056342501377865936,0.14964339010141092,1.5830834118441357,4.24
10,tx_pckts,1.5,11.347443112657384,16.9446676399081,52.74136491684154,112.0
10,dl_buffer,0.0,0.0,0.0,0.0,859.0
11,tx_brate,0.0,0.056342501377865936,0.1392766246876837,1.5830834118441357,4.24
11,tx_pckts,1.5,11.347443112657384,19.70426242685371,52.74136491684154,112.0
11,dl_buffer,0.0,0.0,0.0,0.0,859.0
12,tx_brate,0.0,0.056342501377865936,0.1392766246876837,1.5830834118441357,4.24
12,tx_pckts,1.5,11.347443112657384,19.70426242685371,52.74136491684154,112.0
12,dl_buffer,0.0,0.0,0.0,0.0,859.0
13,tx_brate,0.0,0.056342501377865936,0.13173715893224572,1.8114171654492073,4.345000000000001
13,tx_pckts,1.5,11.347443112657384,19.70426242685371,57.769115576623705,112.0
13,dl_buffer,0.0,0.0,0.0,0.0,2004.5
14,tx_brate,0.0,0.06289967023213838,0.13173715893224572,1.8114171654492073,4.345000000000001
