timestep,kpi,q0,q1,q2,q3,q4
2,tx_brate,0.0,0.0,0.0,0.05,4.125
2,tx_pckts,1.0,2.0,5.0,16.5,231.5
2,dl_buffer,0.0,0.0,0.0,181.0,779.0
3,tx_brate,0.0,0.02152777777777778,0.12916666666666668,0.7750000000000001,4.25
3,tx_pckts,1.0,6.805555555555555,26.90277777777778,58.5,234.0
3,dl_buffer,0.0,0.0,0.0,181.0,1261.0
4,tx_brate,0.0,0.02152777777777778,0.12916666666666668,0.7750000000000001,4.25
4,tx_pckts,1.0,6.805555555555555,26.90277777777778,58.5,234.0
4,dl_buffer,0.0,0.0,0.0,181.0,1261.0
5,tx_brate,0.0,0.04036458333333334,0.11140625000000001,1.3708333333333336,4.25
5,tx_pckts,1.0,10.769097222222221,15.050405092592593,88.33680555555556,234.0
5,dl_buffer,0.0,0.0,30.166666666666668,353.70833333333337,1261.0
6,tx_brate,0.0,0.05419618055555557,0.11140625000000001,1.3708333333333336,4.25
6,tx_pckts,1.0,10.769097222222221,15.050405092592593,88.33680555555556,234.5
6,dl_buffer,0.0,0.0,30.166666666666668,353.70833333333337,1261.0
7,tx_brate,0.0,0.0653015083874459,0.10372212639790766,1.3708333333333336,4.25
7,tx_pckts,1.0,12.938905423280422,14.691390749007935,88.33680555555556,234.5
7,dl_buffer,0.0,0.0,4.116319444444443,353.70833333333337,1261.0
8,tx_brate,0.0,0.0653015083874459,0.10372212639790766,1.3708333333333336,4.615
8,tx_pckts,1.0,12.938905423280422,21.545745306487493,88.33680555555556,234.5
8,dl_buffer,0.0,0.0,4.116319444444443,353.70833333333337,1261.0
9,tx_brate,0.0,0.07473079260543751,0.0951836992137225,1.717487894132813,4.615
9,tx_pckts,1.0,14.747570242980398,20.574577440272193,105.45613975506554,234.5
9,dl_buffer,0.0,0.0,4.116319444444443,353.70833333333337,81161.0
10,tx_brate,0.0,0.06835570918357392,0.0951836992137225,1.717487894132813,6.9
10,tx_pckts,1.0,13.402763169686473,20.574577440272193,105.45613975506554,234.5
10,dl_buffer,0.0,0.0,4.116319444444443,353.70833333333337,81161.0
11,tx_brate,0.0,0.06835570918357392,0.08950164334401867,1.717487894132813,6.9
11,tx_pckts,1.0,13.402763169686473,20.34747733022982,105.45613975506554,234.5
11,dl_buffer,0.0,0.0,4.116319444444443,353.70833333333337,81161.0
12,tx_brate,0.0,0.06835570918357392,0.08950164334401867,1.717487894132813,6.9
12,tx_pckts,1.0,13.402763169686473,20.34747733022982,105.45613975506554,234.5
12,dl_buffer,0.0,0.0,4.116319444444443,353.70833333333337,147919.0
13,tx_brate,0.0,0.06835570918357392,0.08103868498490908,2.072299654126394,6.9
13,tx_pckts,1.0,13.402763169686473,20.137980386703514,116.8891926373006,234.5
13,dl_buffer,0.0,0.0,4.116319444444443,6298.271041666667,147919.0
14,tx_brate,0.0,0.06454402172667063,0.08103868498490908,2.072299654126394,6.9
14,tx_pckts,1.0,13.402763169686473,20.137980386703514,116.8891926373006,234.5
14,dl_buffer,0.0,0.0,4.116319444444443,5399.106081349207,147919.0
15,tx_brate,0.0,0.06454402172667063,0.07719249838428383,2.072299654126394,6.9
15,tx_pckts,1.0,13.402763169686473,25.065905599447042,116.8891926373006,234.5
15,dl_buffer,0.0,0.0,4.116319444444443,4628.393258219955,147919.0
16,tx_brate,0.0,0.06454402172667063,0.07719249838428383,2.072299654126394,6.9
16,tx_pckts,1.0,13.402763169686473,25.065905599447042,116.8891926373006,234.5
16,dl_buffer,0.0,0.0,4.116319444444443,4628.393258219955,147919.0
17,tx_brate,0.0,0.06454402172667063,0.07328001323913898,2.344699229050644,6.9
17,tx_pckts,1.0,13.402763169686473,20.57855728612964,125.58647100262154,234.5
17,dl_buffer,0.0,0.0,4.116319444444443,4114.584709467121,147919.0
18,tx_brate,0.0,0.06454402172667063,0.1547661277359027,2.344699229050644,6.9
18,tx_pckts,1.0,13.402763169686473,20.57855728612964,125.58647100262154,234.5
18,dl_buffer,0.0,0.0,4.116319444444443,3703.5378704648533,147919.0
19,tx_brate,0.0,0.06454402172667063,0.0675305279978485,2.344699229050644,6.9
19,tx_pckts,1.0,13.402763169686473,20.47685782558451,125.58647100262154,234.5
19,dl_buffer,0.0,0.0,4.116319444444443,3367.2268203720887,147919.0
20,tx_brate,0.0,0.06454402172667063,0.0675305279978485,2.344699229050644,6.9
20,tx_pckts,1.0,13.402763169686473,24.34526154396158,125.58647100262154,234.5
20,dl_buffer,0.0,0.0,4.116319444444443,3367.2268203720887,147919.0
21,tx_brate,0.0,0.06454402172667063,0.06547825552939525,2.565571758836416,6.9
