timestep,slice_id,tx_brate,tx_pckts,dl_buffer
21,1,0.18,34.0,0.0
21,2,0.215,39.5,0.0
22,0,2.21,89.0,0.0
22,1,0.16,31.0,0.0
22,2,0.235,39.5,0.0
23,0,2.215,98.0,366.5
23,1,0.165,31.5,0.0
23,2,0.22,40.5,0.0
24,0,2.21,101.5,366.5
24,1,0.16999999999999998,32.5,0.0
24,2,0.225,53.5,0.0
25,0,2.2199999999999998,89.5,0.0
25,1,0.13,25.0,0.0
25,2,0.255,44.5,0.0
26,0,2.205,88.5,0.0
26,1,0.18,34.5,0.0
26,2,0.245,42.0,79.0
27,0,2.2199999999999998,89.5,0.0
27,1,0.2,40.0,0.0
27,2,0.225,38.0,0.0
28,0,2.215,99.5,366.5
28,1,0.20500000000000002,54.5,79.0
28,2,0.22999999999999998,41.5,0.0
29,0,2.135,95.5,2721.0
29,1,0.15500000000000003,30.0,0.0
29,2,0.215,48.0,198.0
30,0,2.205,88.5,366.5
30,1,0.21500000000000002,42.0,43.5
30,2,0.28500000000000003,47.5,0.0
31,0,2.21,89.0,0.0
31,1,0.16,30.5,0.0
31,2,0.22999999999999998,40.5,0.0
32,0,2.2199999999999998,91.0,366.5
32,1,0.15,29.5,0.0
32,2,0.245,44.5,0.0
33,0,1.6600000000000001,68.5,366.5
33,1,0.095,18.0,0.0
33,2,0.195,35.0,0.0
34,0,2.2199999999999998,89.5,0.0
34,1,0.175,33.0,0.0
34,2,0.225,44.0,0.0
35,0,2.21,89.0,0.0
35,1,0.15,29.5,0.0
35,2,0.215,38.5,0.0
36,0,2.2199999999999998,89.5,0.0
36,1,0.175,33.5,0.0
36,2,0.20500000000000002,36.0,0.0
37,0,2.21,89.0,0.0
37,1,0.16,31.0,0.0
37,2,0.235,40.0,0.0
38,0,2.2,100.5,0.0
38,1,0.21000000000000002,40.0,0.0
38,2,0.215,39.5,0.0
39,0,2.2199999999999998,89.5,0.0
39,1,0.16999999999999998,32.5,79.0
39,2,0.255,60.5,0.0
40,0,2.2199999999999998,89.5,0.0
40,1,0.13,25.0,0.0
40,2,0.21000000000000002,39.0,0.0
41,0,2.205,91.0,0.0
41,1,0.19,36.0,0.0
41,2,0.215,38.0,0.0
42,0,2.215,89.0,0.0
42,1,0.185,35.0,0.0
42,2,0.265,47.0,0.0
43,0,2.2,99.5,0.0
43,1,0.16999999999999998,33.0,0.0
43,2,0.20500000000000002,53.5,0.0
44,0,2.2199999999999998,89.5,366.5
44,1,0.16,30.5,0.0
44,2,0.27,47.5,79.0
45,0,2.2199999999999998,89.5,366.5
45,1,0.19,37.0,79.0
45,2,0.215,40.5,0.0
46,0,2.21,89.0,0.0
46,1,0.16,30.5,0.0
46,2,0.24,42.5,0.0
47,0,2.2199999999999998,89.5,0.0
47,1,0.19,36.5,0.0
47,2,0.215,42.5,0.0
48,0,2.2199999999999998,89.5,0.0
48,1,0.185,35.5,0.0
48,2,0.2,36.0,0.0
49,0,2.2,101.5,0.0
49,1,0.16999999999999998,32.5,0.0
49,2,0.20500000000000002,35.5,0.0
50,0,2.2199999999999998,89.5,366.5
50,1,0.145,27.5,0.0
50,2,0.21500000000000002,40.0,0.0
51,0,2.2199999999999998,89.5,0.0
51,1,0.19,36.5,0.0
51,2,0.225,40.5,0.0
52,0,2.2199999999999998,89.5,0.0
52,1,0.155,30.5,0.0
52,2,0.20500000000000002,48.5,0.0
53,0,2.205,101.5,0.0
53,1,0.21,39.5,0.0
53,2,0.27,62.0,0.0
54,0,2.21,100.5,366.5
54,1,0.15000000000000002,28.5,0.0
54,2,0.2,35.5,79.0
55,0,2.2199999999999998,89.5,366.5
55,1,0.175,34.0,0.0
55,2,0.255,61.5,0.0
56,0,2.21,89.0,0.0
56,1,0.155,30.5,0.0
56,2,0.23500000000000001,42.5,79.0
57,0,2.21,89.0,0.0
57,1,0.175,34.0,0.0
57,2,0.185,34.5,0.0
58,0,2.2199999999999998,89.5,0.0
58,1,0.21000000000000002,40.0,0.0
58,2,0.22999999999999998,40.5,0.0
59,0,2.2199999999999998,89.5,0.0
59,1,0.135,26.0,0.0
59,2,0.22999999999999998,41.5,0.0
60,0,2.21,89.0,0.0
60,1,0.165,32.0,0.0
60,2,0.20500000000000002,34.0,0.0
61,0,2.2199999999999998,89.5,366.5
61,1,0.14,27.5,0.0
61,2,0.2,35.0,0.0
62,0,2.2199999999999998,89.5,0.0
62,1,0.16499999999999998,32.0,0.0
62,2,0.275,48.0,0.0
63,0,2.22,100.5,318.0
63,1,0.175,33.5,0.0
63,2,0.27,45.0,0.0
64,0,2.22,98.5,174.5
64,1,0.125,24.0,0.0
64,2,0.235,40.5,0.0
65,0,2.21,89.0,0.0
65,1,0.16,31.0,0.0
65,2,0.235,43.5,0.0
66,0,2.2199999999999998,89.5,0.0
66,1,0.175,34.5,0.0
66,2,0.215,53.5,0.0
67,0,2.2199999999999998,89.5,366.5
67,1,0.16,30.5,0.0
67,2,0.19,33.5,0.0
68,0,2.2199999999999998,89.5,0.0
68,1,0.16999999999999998,33.0,0.0
68,2,0.21500000000000002,37.0,0.0
69,0,2.2199999999999998,89.5,0.0
69,1,0.17,32.5,0.0
69,2,0.20500000000000002,36.0,0.0
70,0,2.21,89.0,0.0
70,1,0.125,24.5,0.0
70,2,0.22,50.0,0.0
71,0,2.2199999999999998,89.5,366.5
71,1,0.16,31.5,0.0
71,2,0.225,39.0,0.0
72,0,2.2199999999999998,89.5,366.5
72,1,0.2,38.5,0.0
72,2,0.245,61.0,5.5
73,0,2.21,89.0,0.0
73,1,0.14,26.5,0.0
73,2,0.265,46.5,0.0
74,0,2.21,89.0,0.0
74,1,0.185,35.0,0.0
74,2,0.2,37.0,0.0
75,0,2.2199999999999998,98.0,0.0
75,1,0.16,31.0,0.0
75,2,0.265,46.5,0.0
76,0,2.2199999999999998,89.5,366.5
76,1,0.18,34.5,0.0
76,2,0.215,52.0,79.0
77,0,2.21,89.0,0.0
77,1,0.195,37.0,0.0
77,2,0.225,38.5,0.0
78,0,2.215,100.0,366.5
78,1,0.16499999999999998,31.5,0.0
78,2,0.27,46.0,0.0
79,0,2.2199999999999998,89.5,0.0
79,1,0.185,35.0,0.0
79,2,0.23,42.0,0.0
80,0,2.2199999999999998,89.5,0.0
80,1,0.165,31.5,0.0
80,2,0.215,38.0,0.0
81,0,2.1550000000000002,100.0,366.5
81,1,0.20500000000000002,39.0,0.0
81,2,0.245,45.0,0.0
82,0,2.2199999999999998,89.5,0.0
82,1,0.14,27.5,0.0
82,2,0.26,45.0,0.0
83,0,2.21,89.0,0.0
83,1,0.16,31.5,0.0
83,2,0.20500000000000002,37.5,0.0
84,0,2.215,100.0,0.0
84,1,0.195,36.0,0.0
84,2,0.25,44.5,0.0
85,0,2.21,89.0,0.0
85,1,0.16,31.5,0.0
85,2,0.22,53.5,0.0
86,0,2.2199999999999998,98.0,0.0
86,1,0.22,42.0,0.0
86,2,0.185,34.0,0.0
87,0,2.215,102.5,0.0
87,1,0.16999999999999998,33.5,0.0
87,2,0.22999999999999998,40.5,0.0
88,0,2.2199999999999998,89.5,0.0
88,1,0.175,34.0,0.0
88,2,0.26,46.5,0.0
89,0,2.2,97.0,288.5
89,1,0.135,25.5,79.0
89,2,0.27,48.5,0.0
90,0,2.2199999999999998,89.5,366.5
90,1,0.185,36.0,0.0
90,2,0.2,36.0,0.0
91,0,2.2,100.0,0.0
91,1,0.15500000000000003,30.5,0.0
91,2,0.235,46.5,0.0
92,0,2.2199999999999998,89.5,366.5
92,1,0.16499999999999998,32.0,0.0
92,2,0.24,42.5,0.0
93,0,2.2199999999999998,89.5,366.5
93,1,0.15000000000000002,29.0,0.0
93,2,0.18,31.5,0.0
94,0,2.21,89.0,0.0
94,1,0.195,37.0,79.0
94,2,0.175,46.5,0.0
95,0,2.21,89.0,0.0
95,1,0.18,34.0,0.0
95,2,0.21,39.0,0.0
96,0,2.2199999999999998,89.5,0.0
96,1,0.19,36.5,0.0
96,2,0.28,49.5,0.0
97,0,2.215,87.0,0.0
97,1,0.21000000000000002,40.0,0.0
97,2,0.25,49.0,0.0
98,0,2.21,89.0,0.0
98,1,0.14,28.0,0.0
98,2,0.20500000000000002,37.0,0.0
99,0,2.2199999999999998,89.5,366.5
99,1,0.195,37.5,0.0
99,2,0.25,52.5,0.0
100,0,2.22,99.0,0.0
100,1,0.175,34.0,0.0
100,2,0.255,46.0,0.0
101,0,2.2199999999999998,89.5,0.0
101,1,0.14500000000000002,28.5,0.0
101,2,0.185,32.5,0.0
102,0,2.21,89.0,0.0
102,1,0.185,36.0,0.0
102,2,0.21000000000000002,37.5,0.0
103,0,2.21,89.0,0.0
103,1,0.17,33.0,0.0
103,2,0.24,61.0,0.0
104,0,2.2199999999999998,89.5,0.0
104,1,0.15500000000000003,29.5,0.0
104,2,0.22,38.5,0.0
105,0,2.2199999999999998,89.5,0.0
105,1,0.16499999999999998,31.5,0.0
105,2,0.175,31.5,0.0
106,0,2.21,89.0,0.0
106,1,0.185,36.0,0.0
106,2,0.265,46.0,0.0
107,0,2.2199999999999998,89.5,0.0
107,1,0.145,28.0,0.0
107,2,0.235,42.0,0.0
108,0,2.2199999999999998,89.5,0.0
108,1,0.18,34.5,0.0
108,2,0.215,47.0,0.0
109,0,2.205,90.5,0.0
109,1,0.135,27.0,0.0
109,2,0.245,48.5,0.0
110,0,2.2199999999999998,89.5,366.5
110,1,0.18,34.5,79.0
110,2,0.255,46.0,0.0
111,0,2.21,89.0,0.0
111,1,0.16999999999999998,33.0,0.0
111,2,0.21,38.0,0.0
112,0,2.2,100.5,0.0
112,1,0.14500000000000002,29.0,0.0
112,2,0.21000000000000002,39.0,0.0
113,0,2.2199999999999998,89.5,0.0
113,1,0.135,26.0,0.0
113,2,0.235,40.5,0.0
114,0,2.2199999999999998,89.5,0.0
114,1,0.16,31.0,79.0
114,2,0.22499999999999998,40.0,0.0
115,0,2.21,89.0,0.0
115,1,0.16,31.0,0.0
115,2,0.2,36.5,0.0
116,0,2.2199999999999998,89.5,0.0
116,1,0.2,38.5,0.0
116,2,0.175,31.0,0.0
117,0,2.2199999999999998,89.5,0.0
117,1,0.20500000000000002,39.5,79.0
117,2,0.23,39.0,0.0
118,0,2.21,89.0,0.0
118,1,0.135,27.0,0.0
118,2,0.255,46.0,0.0
119,0,2.2199999999999998,89.5,366.5
119,1,0.175,34.0,0.0
119,2,0.225,39.5,0.0
120,0,2.2199999999999998,89.5,366.5
120,1,0.17,32.0,0.0
120,2,0.2,35.5,0.0
121,0,2.2199999999999998,89.5,0.0
121,1,0.16499999999999998,31.5,0.0
121,2,0.21000000000000002,37.5,0.0
122,0,2.21,89.0,0.0
122,1,0.155,30.0,0.0
122,2,0.21,37.0,0.0
123,0,2.2199999999999998,89.5,0.0
123,1,0.185,36.0,0.0
123,2,0.20500000000000002,38.0,0.0
124,0,2.2199999999999998,89.5,366.5
124,1,0.15,29.0,0.0
124,2,0.21500000000000002,37.5,0.0
125,0,2.21,89.0,0.0
125,1,0.16,30.5,0.0
125,2,0.22,37.5,0.0
126,0,2.2199999999999998,89.5,0.0
126,1,0.16999999999999998,33.5,0.0
126,2,0.22000000000000003,38.5,0.0
127,0,2.2199999999999998,89.5,0.0
127,1,0.14,27.0,0.0
127,2,0.25,45.5,0.0
128,0,2.2199999999999998,89.5,0.0
128,1,0.20500000000000002,39.5,0.0
128,2,0.21500000000000002,36.5,0.0
129,0,2.21,97.0,0.0
129,1,0.175,33.5,79.0
129,2,0.22499999999999998,40.5,0.0
130,0,2.2199999999999998,89.5,366.5
130,1,0.215,41.0,0.0
130,2,0.21500000000000002,39.0,0.0
131,0,2.2199999999999998,89.5,366.5
131,1,0.175,33.5,0.0
131,2,0.215,48.0,0.0
132,0,2.2199999999999998,89.5,0.0
132,1,0.20500000000000002,39.0,0.0
132,2,0.245,44.0,0.0
133,0,2.21,89.0,0.0
133,1,0.165,32.5,0.0
133,2,0.20500000000000002,37.0,0.0
134,0,2.2199999999999998,98.0,0.0
134,1,0.14500000000000002,28.0,79.0
134,2,0.22499999999999998,40.0,0.0
135,0,2.2199999999999998,89.5,366.5
135,1,0.155,30.5,0.0
135,2,0.22,40.0,79.0
136,0,2.21,89.5,0.0
136,1,0.175,33.5,0.0
136,2,0.24,42.5,0.0
137,0,2.21,89.0,0.0
137,1,0.16999999999999998,33.5,0.0
137,2,0.20500000000000002,37.5,0.0
138,0,2.21,111.0,0.0
138,1,0.2,38.0,0.0
138,2,0.21500000000000002,38.0,0.0
139,0,2.2199999999999998,89.5,0.0
139,1,0.15000000000000002,29.0,0.0
139,2,0.22999999999999998,39.5,0.0
140,0,2.21,89.0,0.0
140,1,0.16,31.0,0.0
140,2,0.225,38.5,0.0
141,0,2.2199999999999998,89.5,0.0
141,1,0.135,27.0,0.0
141,2,0.24,45.5,0.0
142,0,2.21,102.0,0.0
142,1,0.15000000000000002,28.0,0.0
142,2,0.22499999999999998,39.5,79.0
143,0,2.2,101.0,0.0
143,1,0.14,27.5,0.0
143,2,0.20500000000000002,48.5,0.0
144,0,2.21,101.0,366.5
144,1,0.185,35.5,0.0
144,2,0.25,44.0,0.0
145,0,2.2199999999999998,89.5,366.5
145,1,0.185,35.5,0.0
145,2,0.225,40.0,0.0
146,0,2.21,89.0,0.0
146,1,0.18,33.5,0.0
146,2,0.24000000000000002,42.5,0.0
147,0,2.2199999999999998,89.5,0.0
147,1,0.18,34.5,79.0
147,2,0.22,37.0,0.0
148,0,2.145,176.5,10.5
148,1,0.16,31.0,0.0
148,2,0.245,43.5,0.0
149,0,2.21,89.0,0.0
149,1,0.175,33.5,0.0
149,2,0.2,35.5,0.0
150,0,2.21,97.0,0.0
150,1,0.14,27.0,0.0
150,2,0.22,40.0,0.0
151,0,2.2,101.0,0.0
151,1,0.185,36.5,0.0
151,2,0.21000000000000002,38.5,0.0
152,0,2.2199999999999998,89.5,0.0
152,1,0.185,35.5,0.0
152,2,0.23500000000000001,42.5,0.0
153,0,2.2199999999999998,89.5,366.5
153,1,0.15000000000000002,29.5,0.0
153,2,0.275,48.5,0.0
154,0,2.21,89.0,0.0
154,1,0.16499999999999998,32.5,0.0
154,2,0.24,41.0,0.0
155,0,2.2199999999999998,89.5,0.0
155,1,0.16,30.5,0.0
155,2,0.275,58.5,0.0
156,0,2.2199999999999998,89.5,0.0
156,1,0.125,25.0,0.0
156,2,0.195,36.0,0.0
157,0,2.2,100.0,0.0
157,1,0.14500000000000002,28.0,0.0
157,2,0.26,44.5,0.0
158,0,2.2199999999999998,89.5,366.5
158,1,0.175,34.0,0.0
158,2,0.23,41.0,0.0
159,0,2.2199999999999998,89.5,0.0
159,1,0.19,35.5,0.0
159,2,0.225,38.5,0.0
160,0,2.2199999999999998,89.5,0.0
160,1,0.16999999999999998,32.5,0.0
160,2,0.21,38.0,0.0
161,0,2.2199999999999998,89.5,0.0
161,1,0.195,37.0,79.0
161,2,0.24,44.5,0.0
162,0,2.2199999999999998,89.5,366.5
162,1,0.185,35.0,0.0
162,2,0.225,38.0,0.0
163,0,2.21,89.0,0.0
163,1,0.15500000000000003,29.5,0.0
163,2,0.245,43.5,0.0
164,0,2.21,89.0,0.0
164,1,0.165,31.5,0.0
164,2,0.265,48.5,0.0
165,0,2.2199999999999998,89.5,0.0
165,1,0.185,34.5,0.0
165,2,0.245,42.5,0.0
166,0,2.2199999999999998,89.5,0.0
166,1,0.175,34.0,0.0
166,2,0.21,37.5,0.0
167,0,2.2199999999999998,89.5,0.0
167,1,0.14,27.5,0.0
167,2,0.225,44.5,0.0
168,0,2.21,89.0,0.0
168,1,0.14,28.0,0.0
168,2,0.23,54.5,0.0
169,0,2.2199999999999998,98.5,0.0
169,1,0.18,35.0,0.0
169,2,0.235,43.0,0.0
170,0,2.2199999999999998,89.5,366.5
170,1,0.195,37.0,0.0
170,2,0.21000000000000002,43.0,0.0
171,0,2.21,89.0,0.0
171,1,0.16499999999999998,32.5,0.0
171,2,0.225,40.5,0.0
172,0,2.21,89.0,0.0
172,1,0.185,34.5,0.0
172,2,0.22,39.5,0.0
173,0,2.21,102.0,0.0
173,1,0.16,31.0,79.0
173,2,0.16999999999999998,31.5,0.0
174,0,2.2199999999999998,89.5,0.0
174,1,0.16,31.0,0.0
174,2,0.21,37.0,0.0
175,0,2.2800000000000002,94.0,0.0
175,1,0.2,39.0,0.0
175,2,0.22999999999999998,41.5,0.0
176,0,2.2199999999999998,89.5,0.0
176,1,0.19,37.0,0.0
176,2,0.16999999999999998,33.0,0.0
177,0,2.2199999999999998,98.0,0.0
177,1,0.16999999999999998,32.5,0.0
177,2,0.21000000000000002,38.5,0.0
178,0,2.215,99.0,0.0
178,1,0.175,34.5,0.0
178,2,0.22,37.0,0.0
179,0,2.21,89.0,0.0
179,1,0.20500000000000002,40.0,0.0
179,2,0.22999999999999998,44.5,0.0
180,0,2.2199999999999998,89.5,0.0
180,1,0.16999999999999998,33.0,0.0
180,2,0.22,39.5,0.0
181,0,2.21,97.0,0.0
181,1,0.175,33.5,0.0
181,2,0.235,65.5,0.0
182,0,2.21,89.0,0.0
182,1,0.17,33.0,79.0
182,2,0.22,38.5,0.0
183,0,2.2199999999999998,89.5,0.0
183,1,0.175,34.0,0.0
183,2,0.24,40.5,0.0
184,0,2.21,89.0,0.0
184,1,0.18,35.0,0.0
184,2,0.22,38.5,0.0
185,0,2.2199999999999998,89.5,0.0
185,1,0.19,36.5,0.0
185,2,0.20500000000000002,37.0,0.0
186,0,2.215,100.0,0.0
186,1,0.135,26.5,0.0
186,2,0.24,42.5,0.0
187,0,2.2199999999999998,89.5,0.0
187,1,0.16999999999999998,33.0,79.0
187,2,0.235,39.5,79.0
188,0,2.205,98.0,0.0
188,1,0.22,41.5,0.0
188,2,0.275,49.5,0.0
189,0,2.2199999999999998,89.5,366.5
189,1,0.14500000000000002,28.5,0.0
189,2,0.2,51.0,0.0
190,0,2.21,89.0,0.0
190,1,0.195,37.5,0.0
190,2,0.21000000000000002,37.0,0.0
191,0,2.21,89.0,0.0
191,1,0.135,26.5,0.0
191,2,0.25,46.0,0.0
192,0,2.2199999999999998,89.5,0.0
192,1,0.18,35.0,0.0
192,2,0.22499999999999998,39.5,0.0
193,0,2.2199999999999998,89.5,366.5
193,1,0.19,35.5,0.0
193,2,0.23,42.0,0.0
194,0,2.21,89.0,0.0
194,1,0.15,30.0,79.0
194,2,0.225,41.0,0.0
195,0,2.21,89.0,0.0
195,1,0.18,34.5,0.0
195,2,0.21000000000000002,57.0,0.0
196,0,2.2199999999999998,90.0,0.0
196,1,0.17,33.0,0.0
196,2,0.245,42.5,0.0
197,0,2.2199999999999998,89.5,0.0
197,1,0.16499999999999998,32.0,0.0
197,2,0.22999999999999998,40.5,0.0
198,0,2.21,89.0,0.0
198,1,0.14,27.5,0.0
198,2,0.21000000000000002,38.5,0.0
199,0,2.2199999999999998,89.5,366.5
199,1,0.165,32.0,0.0
199,2,0.30000000000000004,51.5,79.0
200,0,2.215,102.0,0.0
200,1,0.185,35.0,0.0
200,2,0.21000000000000002,42.5,0.0
201,0,2.21,89.5,0.0
201,1,0.16499999999999998,32.5,0.0
201,2,0.21500000000000002,44.5,0.0
202,0,2.21,89.0,0.0
202,1,0.16,30.5,0.0
202,2,0.2,53.0,0.0
203,0,2.2199999999999998,89.5,0.0
203,1,0.15,28.5,0.0
203,2,0.235,49.5,0.0
204,0,2.2199999999999998,89.5,366.5
204,1,0.18,34.5,0.0
204,2,0.22,41.5,0.0
205,0,2.19,90.5,1236.5
205,1,0.20500000000000002,39.0,0.0
205,2,0.255,44.5,0.0
206,0,2.2199999999999998,89.5,0.0
206,1,0.18,34.0,0.0
206,2,0.245,57.5,0.0
207,0,2.2199999999999998,89.5,0.0
207,1,0.18,34.0,43.5
207,2,0.2,37.0,0.0
208,0,2.21,89.0,0.0
208,1,0.2,38.5,0.0
208,2,0.245,44.0,0.0
209,0,2.2199999999999998,89.5,366.5
209,1,0.195,36.0,79.0
209,2,0.21000000000000002,38.5,0.0
210,0,2.2199999999999998,89.5,0.0
210,1,0.16,31.0,0.0
210,2,0.24,43.0,0.0
211,0,2.21,89.0,0.0
211,1,0.14,27.0,0.0
211,2,0.215,37.5,0.0
212,0,2.21,89.0,0.0
212,1,0.20500000000000002,39.5,0.0
212,2,0.27,47.5,0.0
213,0,2.2199999999999998,89.5,0.0
213,1,0.15000000000000002,29.0,0.0
213,2,0.22999999999999998,42.0,0.0
214,0,2.2199999999999998,91.5,0.0
214,1,0.185,36.0,0.0
214,2,0.21500000000000002,50.0,0.0
215,0,2.2,101.5,1495.5
215,1,0.18,34.5,0.0
215,2,0.195,34.5,0.0
216,0,2.2199999999999998,89.5,0.0
216,1,0.225,43.0,0.0
216,2,0.235,41.0,0.0
217,0,2.21,112.0,0.0
217,1,0.19,37.0,0.0
217,2,0.235,40.5,0.0
218,0,2.2199999999999998,89.5,0.0
218,1,0.2,38.5,0.0
218,2,0.23,41.0,0.0
219,0,2.21,89.0,0.0
219,1,0.195,38.0,0.0
219,2,0.255,46.5,0.0
220,0,2.215,98.5,0.0
220,1,0.19,37.0,0.0
220,2,0.25,44.5,79.0
221,0,2.21,89.0,0.0
221,1,0.195,37.5,0.0
221,2,0.185,31.5,0.0
222,0,2.21,89.0,0.0
222,1,0.14500000000000002,28.5,0.0
222,2,0.255,43.5,0.0
223,0,2.2199999999999998,89.5,0.0
223,1,0.16,30.0,0.0
223,2,0.2,35.0,0.0
224,0,2.2199999999999998,89.5,0.0
224,1,0.19,37.5,0.0
224,2,0.21000000000000002,38.5,0.0
225,0,2.21,89.0,0.0
225,1,0.18,35.0,0.0
225,2,0.26,62.5,0.0
226,0,2.2199999999999998,89.5,0.0
226,1,0.15500000000000003,29.5,42.5
226,2,0.195,36.0,0.0
227,0,2.2199999999999998,89.5,0.0
227,1,0.14500000000000002,28.5,0.0
227,2,0.225,40.5,0.0
228,0,2.2199999999999998,89.5,0.0
228,1,0.165,31.5,0.0
228,2,0.225,42.0,0.0
229,0,2.21,89.0,0.0
229,1,0.175,34.0,43.5
229,2,0.23,42.0,0.0
230,0,2.2199999999999998,89.5,0.0
230,1,0.165,32.0,0.0
230,2,0.235,42.0,0.0
231,0,2.2199999999999998,89.5,0.0
231,1,0.16,31.0,0.0
231,2,0.275,57.0,0.0
232,0,2.21,89.0,0.0
232,1,0.15,29.0,0.0
232,2,0.265,46.0,0.0
233,0,2.215,102.0,0.0
233,1,0.195,37.0,0.0
233,2,0.225,40.0,0.0
234,0,2.2199999999999998,89.5,0.0
234,1,0.185,35.0,0.0
234,2,0.20500000000000002,39.0,0.0
235,0,2.21,89.0,0.0
235,1,0.175,33.5,0.0
235,2,0.255,46.5,0.0
236,0,2.2199999999999998,89.5,0.0
236,1,0.135,27.0,0.0
236,2,0.265,49.0,0.0
237,0,2.2199999999999998,89.5,0.0
237,1,0.14,27.5,0.0
237,2,0.25,45.0,0.0
238,0,2.2199999999999998,99.5,0.0
238,1,0.185,36.0,0.0
238,2,0.2,35.0,0.0
239,0,2.21,89.5,0.0
239,1,0.16,30.5,0.0
239,2,0.22,40.5,79.0
240,0,2.2199999999999998,89.5,0.0
240,1,0.14,26.5,0.0
240,2,0.24,43.0,0.0
241,0,2.2199999999999998,89.5,0.0
241,1,0.16999999999999998,33.0,0.0
241,2,0.185,50.0,0.0
242,0,2.2199999999999998,89.5,0.0
242,1,0.14,27.5,0.0
242,2,0.27,48.5,0.0
243,0,2.215,90.5,0.0
243,1,0.155,30.5,0.0
243,2,0.2,52.0,0.0
244,0,2.2199999999999998,89.5,366.5
244,1,0.16,30.5,0.0
244,2,0.22999999999999998,40.0,0.0
245,0,2.215,101.5,0.0
245,1,0.215,42.0,0.0
245,2,0.265,46.0,0.0
246,0,2.21,89.0,0.0
246,1,0.18,34.5,0.0
246,2,0.20500000000000002,37.5,0.0
247,0,2.2199999999999998,89.5,0.0
247,1,0.19,37.0,0.0
247,2,0.225,40.5,0.0
248,0,2.2199999999999998,98.5,0.0
248,1,0.175,32.5,0.0
248,2,0.225,39.0,0.0
249,0,2.2199999999999998,89.5,0.0
249,1,0.16499999999999998,32.5,0.0
249,2,0.25,61.0,0.0
250,0,2.21,89.0,0.0
250,1,0.13,25.5,0.0
250,2,0.255,46.0,79.0
251,0,2.27,103.0,0.0
251,1,0.185,35.0,0.0
251,2,0.245,42.5,0.0
252,0,2.2199999999999998,89.5,0.0
252,1,0.20500000000000002,39.0,0.0
252,2,0.23,41.0,0.0
253,0,2.2199999999999998,89.5,0.0
253,1,0.175,33.5,0.0
253,2,0.265,46.5,0.0
254,0,2.21,89.0,0.0
254,1,0.155,31.0,0.0
254,2,0.245,41.5,0.0
255,0,2.2199999999999998,89.5,366.5
255,1,0.16,31.0,0.0
255,2,0.235,55.5,0.0
256,0,2.2199999999999998,89.5,0.0
256,1,0.16499999999999998,31.5,0.0
256,2,0.25,45.5,0.0
257,0,2.2199999999999998,89.5,0.0
257,1,0.215,41.5,0.0
257,2,0.21,36.5,0.0
258,0,2.205,87.5,0.0
258,1,0.185,35.5,0.0
258,2,0.235,40.5,0.0
259,0,2.215,100.5,0.0
259,1,0.195,38.5,0.0
259,2,0.225,54.0,0.0
260,0,2.2199999999999998,89.5,0.0
260,1,0.165,32.5,0.0
260,2,0.22999999999999998,40.0,0.0
261,0,2.21,89.0,0.0
261,1,0.185,35.5,0.0
261,2,0.24,45.0,0.0
262,0,2.2199999999999998,89.5,0.0
262,1,0.185,36.0,0.0
262,2,0.22,49.5,0.0
263,0,2.2199999999999998,89.5,0.0
263,1,0.175,33.5,0.0
