timestep,slice_id,tx_brate,tx_pckts,dl_buffer
72,0,2.1375,112.75,0.0
72,1,0.185,35.5,0.0
72,2,0.2575,51.0,34.25
73,0,2.1325,95.25,372.75
73,1,0.185,35.5,0.0
73,2,0.21000000000000002,37.25,7.0
74,0,2.1475,89.75,0.0
74,1,0.18,35.5,0.0
74,2,0.23249999999999998,57.25,0.0
75,0,2.1375,95.0,0.0
75,1,0.16,29.5,0.0
75,2,0.2475,68.5,0.0
76,0,2.1375,103.25,127.75
76,1,0.185,35.5,0.0
76,2,0.255,46.75,0.0
77,0,2.145,102.0,0.0
77,1,0.14,27.5,0.0
77,2,0.26,47.5,0.0
78,0,2.17,96.5,0.0
78,1,0.18,34.5,0.0
78,2,0.195,53.0,39.5
79,0,2.1375,93.75,0.0
79,1,0.135,26.5,0.0
79,2,0.27249999999999996,46.25,0.0
80,0,2.15,98.75,0.0
80,1,0.16999999999999998,32.5,0.0
80,2,0.2175,47.0,21.75
81,0,2.1550000000000002,101.5,0.0
81,1,0.20500000000000002,39.0,0.0
81,2,0.22,43.25,20.25
82,0,2.1475,96.75,895.75
82,1,0.16999999999999998,32.0,0.0
82,2,0.2525,45.25,0.0
83,0,2.135,95.25,103.25
83,1,0.155,30.0,0.0
83,2,0.23,42.25,0.0
84,0,2.1475,105.5,0.0
84,1,0.16999999999999998,33.5,0.0
84,2,0.235,57.0,0.0
85,0,2.1475,92.75,224.0
85,1,0.20500000000000002,39.5,0.0
85,2,0.245,73.5,0.0
86,0,2.13,95.5,460.25
86,1,0.2,38.0,0.0
86,2,0.22999999999999998,41.25,7.0
87,0,2.145,89.75,0.0
87,1,0.20500000000000002,39.5,0.0
87,2,0.24,50.5,0.0
88,0,2.145,103.0,0.0
88,1,0.14,27.0,0.0
88,2,0.27,58.5,0.0
89,0,2.22,99.25,0.0
89,1,0.165,32.0,0.0
89,2,0.215,47.75,36.75
90,0,2.1325,93.5,90.0
90,1,0.2,38.0,0.0
90,2,0.235,47.75,0.0
91,0,2.145,101.75,121.5
91,1,0.135,26.5,0.0
91,2,0.2175,48.25,0.0
92,0,2.15,107.75,814.25
92,1,0.2,39.0,0.0
92,2,0.165,29.5,0.0
93,0,2.14,98.75,154.25
93,1,0.16999999999999998,33.0,0.0
93,2,0.26,55.5,0.0
94,0,2.1500000000000004,95.25,0.0
94,1,0.16999999999999998,33.0,0.0
94,2,0.255,47.75,0.0
95,0,2.1475,89.5,0.0
95,1,0.14500000000000002,28.5,0.0
95,2,0.29000000000000004,57.75,0.0
96,0,2.135,95.5,839.5
96,1,0.16499999999999998,32.5,0.0
96,2,0.2125,45.75,0.0
