timestep,slice_id,tx_brate,tx_pckts,dl_buffer
23,0,2.135,120.0,183.25
23,1,0.165,29.5,0.0
23,2,0.21000000000000002,37.0,0.0
24,0,2.1475,101.5,366.5
24,1,0.16999999999999998,30.5,0.0
24,2,0.225,40.5,79.0
25,0,2.145,90.5,183.25
25,1,0.185,34.0,0.0
25,2,0.185,34.5,79.0
26,0,2.19,91.25,0.0
26,1,0.16999999999999998,32.0,0.0
26,2,0.21,38.0,0.0
27,0,2.1325000000000003,174.75,28.5
27,1,0.175,31.5,0.0
27,2,0.28500000000000003,50.0,0.0
28,0,2.145,95.5,183.25
28,1,0.19,33.0,0.0
28,2,0.22999999999999998,41.0,0.0
29,0,2.1375,89.25,183.25
29,1,0.16,30.0,0.0
29,2,0.21,38.0,0.0
30,0,2.14,174.75,389.75
30,1,0.16499999999999998,30.0,0.0
30,2,0.215,37.0,0.0
31,0,2.14,179.0,234.75
31,1,0.225,38.0,0.0
31,2,0.195,36.0,0.0
32,0,2.1325000000000003,179.75,188.5
32,1,0.16,29.0,0.0
32,2,0.235,44.5,0.0
33,0,2.1475,118.5,183.25
33,1,0.165,30.0,0.0
33,2,0.20500000000000002,36.0,0.0
34,0,2.1525,171.0,28.5
34,1,0.14500000000000002,28.0,0.0
34,2,0.19,33.0,0.0
35,0,2.1350000000000002,180.5,28.5
35,1,0.16999999999999998,29.5,0.0
35,2,0.225,39.0,0.0
36,0,2.145,95.25,183.25
36,1,0.14500000000000002,26.5,0.0
36,2,0.225,42.0,79.0
37,0,2.1375,89.25,183.25
37,1,0.15,28.0,0.0
37,2,0.25,43.5,0.0
38,0,2.13,89.0,183.25
38,1,0.185,33.0,0.0
38,2,0.22,38.5,0.0
39,0,2.1425,112.0,183.25
39,1,0.14500000000000002,25.5,0.0
39,2,0.245,42.5,0.0
40,0,2.15,176.25,193.5
40,1,0.155,29.0,0.0
40,2,0.265,46.5,0.0
41,0,2.145,98.5,366.5
41,1,0.15000000000000002,28.5,0.0
41,2,0.22,38.5,0.0
42,0,2.145,181.0,206.5
42,1,0.195,35.5,0.0
42,2,0.24,42.5,0.0
43,0,2.1375,96.0,0.0
43,1,0.16,28.5,0.0
43,2,0.26,45.5,0.0
44,0,2.1375,95.75,0.0
44,1,0.135,23.5,0.0
44,2,0.195,36.5,79.0
45,0,2.145,89.5,183.25
45,1,0.18,32.0,0.0
45,2,0.21,34.5,0.0
46,0,2.135,120.0,229.75
46,1,0.165,30.0,0.0
46,2,0.24,42.5,0.0
47,0,2.13,89.0,183.25
47,1,0.19,34.0,0.0
47,2,0.245,43.5,0.0
48,0,2.1425,106.25,366.5
48,1,0.19,32.0,0.0
48,2,0.275,47.5,0.0
49,0,2.1375,191.25,399.0
49,1,0.16499999999999998,30.0,0.0
49,2,0.21000000000000002,35.5,0.0
50,0,2.1375,89.25,0.0
50,1,0.155,28.0,79.0
50,2,0.275,46.5,0.0
51,0,2.195,89.25,183.25
51,1,0.18,31.5,0.0
51,2,0.22499999999999998,40.5,0.0
52,0,2.145,89.5,366.5
52,1,0.15000000000000002,27.0,0.0
52,2,0.22499999999999998,38.5,0.0
53,0,2.14,95.25,183.25
53,1,0.16,28.0,0.0
53,2,0.23,41.5,0.0
54,0,2.1375,89.25,0.0
54,1,0.2,36.0,0.0
54,2,0.215,40.0,0.0
55,0,2.1425,102.75,85.25
55,1,0.185,32.5,0.0
55,2,0.185,33.5,0.0
56,0,2.145,89.5,366.5
56,1,0.18,33.0,0.0
56,2,0.195,37.0,0.0
57,0,2.19,89.25,183.25
57,1,0.16,28.0,0.0
57,2,0.20500000000000002,37.5,0.0
58,0,2.135,176.75,193.75
58,1,0.185,35.5,79.0
58,2,0.25,45.5,0.0
59,0,2.1925,91.5,183.25
59,1,0.16,35.0,0.0
59,2,0.21000000000000002,39.5,79.0
60,0,2.145,89.5,0.0
60,1,0.21000000000000002,38.5,79.0
60,2,0.245,42.0,0.0
61,0,2.19,91.75,0.0
61,1,0.14,23.5,0.0
61,2,0.20500000000000002,37.0,0.0
62,0,2.1375,105.5,183.25
62,1,0.18,34.5,0.0
62,2,0.255,47.0,0.0
63,0,2.145,101.75,366.5
63,1,0.165,30.0,0.0
63,2,0.25,45.0,0.0
64,0,2.145,102.25,309.5
64,1,0.175,32.5,0.0
64,2,0.19,34.5,0.0
65,0,2.1375,103.5,0.0
65,1,0.19,35.5,0.0
65,2,0.215,39.0,79.0
66,0,2.1375,88.75,0.0
66,1,0.14500000000000002,27.0,0.0
66,2,0.22999999999999998,41.5,0.0
67,0,2.145,89.5,366.5
67,1,0.16499999999999998,31.0,0.0
67,2,0.20500000000000002,35.0,0.0
68,0,2.1375,89.25,183.25
68,1,0.13,26.0,0.0
68,2,0.19,33.5,79.0
69,0,2.13,89.0,183.25
69,1,0.16999999999999998,31.5,0.0
69,2,0.275,46.5,79.0
70,0,2.14,90.5,183.25
70,1,0.18,32.0,0.0
70,2,0.275,47.5,0.0
71,0,2.1375,180.5,78.75
71,1,0.14,27.0,0.0
71,2,0.185,33.5,0.0
72,0,2.1375,89.25,0.0
72,1,0.19,33.0,0.0
72,2,0.26,44.0,79.0
73,0,2.1375,89.25,183.25
73,1,0.135,25.5,0.0
73,2,0.28,47.5,0.0
74,0,2.145,89.5,366.5
74,1,0.13,26.0,0.0
74,2,0.255,45.0,0.0
75,0,2.1475,178.5,235.0
75,1,0.185,33.0,79.0
75,2,0.24,43.5,0.0
76,0,2.1350000000000002,176.75,51.5
76,1,0.165,34.0,0.0
76,2,0.185,31.5,0.0
77,0,2.1375,183.0,389.75
77,1,0.18,32.5,0.0
77,2,0.265,46.0,0.0
78,0,2.14,102.5,266.5
78,1,0.18,32.0,0.0
78,2,0.225,36.5,79.0
79,0,2.13,89.0,0.0
79,1,0.165,29.0,0.0
79,2,0.235,41.0,0.0
80,0,2.2,89.25,0.0
80,1,0.155,30.0,0.0
80,2,0.235,43.0,0.0
81,0,2.1375,182.5,51.75
81,1,0.14,27.0,0.0
81,2,0.22,38.5,0.0
82,0,2.1475,176.75,107.0
82,1,0.185,33.5,0.0
82,2,0.255,46.0,0.0
83,0,2.1425,174.5,193.75
83,1,0.16999999999999998,31.0,0.0
83,2,0.25,44.0,0.0
84,0,2.135,95.75,392.75
84,1,0.16999999999999998,30.0,0.0
84,2,0.20500000000000002,38.0,79.0
85,0,2.1475,113.5,256.75
85,1,0.125,23.5,0.0
85,2,0.26,45.0,0.0
86,0,2.1375,95.75,0.0
86,1,0.19,34.0,0.0
86,2,0.195,33.0,0.0
87,0,2.1475,93.5,183.25
87,1,0.18,33.5,0.0
87,2,0.21500000000000002,38.0,0.0
88,0,2.145,93.0,366.5
88,1,0.175,32.5,0.0
88,2,0.23500000000000001,43.0,0.0
89,0,2.1375,89.25,183.25
89,1,0.135,24.0,0.0
89,2,0.22,38.5,0.0
90,0,2.14,183.0,50.0
90,1,0.135,24.5,0.0
90,2,0.25,46.0,0.0
91,0,2.1375,95.5,0.0
91,1,0.21,38.0,0.0
91,2,0.2,35.0,0.0
92,0,2.14,175.0,252.75
92,1,0.20500000000000002,42.5,0.0
92,2,0.21500000000000002,37.5,0.0
93,0,2.135,105.25,188.5
93,1,0.215,42.0,79.0
93,2,0.20500000000000002,37.5,79.0
94,0,2.1325,95.5,0.0
94,1,0.15,28.0,0.0
94,2,0.255,44.5,0.0
95,0,2.135,172.75,206.5
95,1,0.18,33.5,0.0
95,2,0.255,46.0,79.0
96,0,2.205,93.25,0.0
96,1,0.20500000000000002,38.0,0.0
96,2,0.24,43.5,0.0
97,0,2.1425,89.25,0.0
97,1,0.215,37.5,0.0
97,2,0.29000000000000004,50.0,0.0
98,0,2.1375,98.5,183.25
98,1,0.155,30.5,0.0
98,2,0.215,38.0,0.0
99,0,2.1475,168.25,389.75
99,1,0.21000000000000002,38.0,0.0
99,2,0.19,34.5,0.0
100,0,2.14,177.25,253.0
100,1,0.165,31.0,0.0
100,2,0.25,44.0,79.0
101,0,2.1550000000000002,174.75,10.5
101,1,0.155,28.0,0.0
101,2,0.275,48.0,0.0
102,0,2.1875,99.25,66.25
102,1,0.175,33.0,0.0
102,2,0.26,47.5,79.0
103,0,2.15,89.5,183.25
103,1,0.14500000000000002,28.5,0.0
103,2,0.24,42.0,0.0
104,0,2.1375,89.25,183.25
104,1,0.185,32.5,79.0
104,2,0.19,34.5,0.0
105,0,2.125,177.75,193.75
105,1,0.165,29.0,0.0
105,2,0.24,43.0,0.0
106,0,2.1475,103.0,183.25
106,1,0.16,29.0,0.0
106,2,0.235,49.0,0.0
107,0,2.1425,96.75,0.0
107,1,0.135,24.0,0.0
107,2,0.23,40.5,0.0
108,0,2.13,174.25,83.75
108,1,0.155,28.0,0.0
108,2,0.22,37.5,0.0
109,0,2.1875,95.75,183.25
109,1,0.175,33.0,0.0
109,2,0.185,32.5,79.0
110,0,2.14,175.0,434.75
110,1,0.19,35.0,0.0
110,2,0.235,43.0,0.0
111,0,2.14,97.75,183.25
111,1,0.19,35.5,0.0
111,2,0.24,42.0,0.0
112,0,2.1925,90.0,0.0
112,1,0.22,41.5,0.0
112,2,0.255,44.5,0.0
113,0,2.1425,89.5,0.0
113,1,0.14500000000000002,26.5,79.0
113,2,0.185,31.5,0.0
114,0,2.1425,94.75,366.5
114,1,0.15,27.5,0.0
114,2,0.22999999999999998,42.0,0.0
115,0,2.1375,89.25,183.25
115,1,0.195,33.0,0.0
115,2,0.22999999999999998,42.0,0.0
116,0,2.13,89.0,0.0
116,1,0.15,28.0,0.0
116,2,0.2,35.0,0.0
117,0,2.13,177.25,23.25
117,1,0.16,29.0,0.0
117,2,0.245,42.5,0.0
118,0,2.1375,180.5,51.75
118,1,0.155,40.0,0.0
118,2,0.195,39.5,0.0
119,0,2.1375,96.5,0.0
119,1,0.21000000000000002,37.5,0.0
119,2,0.2,40.0,79.0
120,0,2.13,180.5,950.75
120,1,0.16499999999999998,31.5,0.0
120,2,0.24,41.0,0.0
121,0,1.3425,69.5,183.25
121,1,0.125,23.0,0.0
121,2,0.14,24.5,0.0
122,0,2.1375,89.25,183.25
122,1,0.18,32.5,0.0
122,2,0.21500000000000002,37.0,0.0
123,0,2.1375,89.5,0.0
123,1,0.155,28.0,79.0
123,2,0.19,34.5,0.0
124,0,2.1375,181.25,94.75
124,1,0.17,33.5,0.0
124,2,0.27,47.0,0.0
125,0,2.1375,89.0,183.25
125,1,0.175,31.5,0.0
125,2,0.22499999999999998,40.0,0.0
126,0,2.1375,89.25,183.25
126,1,0.155,28.0,0.0
126,2,0.24,42.5,79.0
127,0,2.1375,89.25,183.25
127,1,0.19,34.5,79.0
127,2,0.22,39.0,0.0
128,0,2.1525,184.75,28.5
128,1,0.13,25.0,0.0
128,2,0.255,45.0,0.0
129,0,2.15,172.25,33.5
129,1,0.185,32.5,0.0
129,2,0.245,43.5,0.0
130,0,2.1425,116.0,211.75
130,1,0.225,40.5,79.0
130,2,0.215,44.0,0.0
131,0,2.1475,98.25,366.5
131,1,0.155,30.0,0.0
131,2,0.20500000000000002,36.5,0.0
132,0,2.135,187.25,225.0
132,1,0.15000000000000002,26.5,0.0
132,2,0.22,38.5,0.0
133,0,2.1149999999999998,152.25,845.75
133,1,0.16999999999999998,31.5,0.0
133,2,0.235,41.5,0.0
134,0,2.1375,178.75,98.0
134,1,0.175,31.5,0.0
134,2,0.19,36.0,0.0
135,0,2.195,89.25,183.25
135,1,0.20500000000000002,38.0,0.0
135,2,0.18,33.0,0.0
136,0,2.13,178.5,60.5
136,1,0.21500000000000002,37.5,0.0
136,2,0.22,39.5,0.0
137,0,2.13,178.75,54.75
137,1,0.185,33.0,0.0
137,2,0.24,40.0,0.0
138,0,2.145,96.25,0.0
138,1,0.125,24.0,0.0
138,2,0.24,42.0,0.0
139,0,2.1475,177.0,33.5
139,1,0.175,33.0,0.0
139,2,0.235,42.0,0.0
140,0,2.19,93.75,183.25
140,1,0.18,35.0,0.0
140,2,0.195,33.0,0.0
141,0,2.1375,178.0,395.0
141,1,0.18,31.0,0.0
141,2,0.22499999999999998,40.0,0.0
142,0,2.1950000000000003,102.75,183.25
142,1,0.155,28.0,0.0
142,2,0.215,45.5,0.0
143,0,2.13,89.0,0.0
143,1,0.16999999999999998,32.5,0.0
143,2,0.215,40.5,0.0
144,0,2.1375,98.75,0.0
144,1,0.145,28.0,0.0
144,2,0.21000000000000002,37.5,0.0
145,0,2.145,89.75,183.25
145,1,0.15000000000000002,28.5,0.0
145,2,0.215,37.0,0.0
146,0,2.135,98.5,183.25
146,1,0.175,35.5,79.0
146,2,0.2,37.0,0.0
147,0,2.13,89.0,0.0
147,1,0.15000000000000002,27.0,0.0
147,2,0.23500000000000001,43.0,0.0
148,0,2.1375,89.25,0.0
148,1,0.22,38.0,0.0
148,2,0.20500000000000002,35.0,0.0
149,0,2.145,89.5,0.0
149,1,0.18,34.5,0.0
149,2,0.23,42.0,0.0
150,0,2.1325000000000003,178.75,38.75
150,1,0.2,36.5,0.0
150,2,0.215,39.0,0.0
151,0,2.1325000000000003,178.25,211.75
151,1,0.165,34.0,79.0
151,2,0.24,40.5,0.0
152,0,2.145,89.5,183.25
152,1,0.20500000000000002,37.0,0.0
152,2,0.24,44.0,0.0
153,0,2.1375,184.0,46.5
153,1,0.16999999999999998,30.5,0.0
153,2,0.215,37.5,0.0
154,0,2.1375,89.25,0.0
154,1,0.15,27.5,0.0
154,2,0.24,40.5,0.0
155,0,2.14,177.25,188.5
155,1,0.155,27.5,0.0
155,2,0.215,42.5,0.0
156,0,2.145,89.5,183.25
156,1,0.195,33.0,0.0
156,2,0.26,54.0,0.0
157,0,2.1375,89.25,183.25
157,1,0.16999999999999998,30.0,79.0
157,2,0.20500000000000002,36.5,0.0
158,0,2.135,95.5,0.0
158,1,0.195,35.0,0.0
158,2,0.22999999999999998,42.0,0.0
159,0,2.1375,89.25,0.0
159,1,0.15,26.0,0.0
159,2,0.23500000000000001,49.0,0.0
160,0,2.145,89.5,0.0
160,1,0.16,27.5,0.0
160,2,0.23,43.5,79.0
161,0,2.13,169.5,38.75
161,1,0.175,31.0,0.0
161,2,0.195,37.5,0.0
162,0,2.1875,98.25,183.25
162,1,0.135,26.0,0.0
162,2,0.225,41.5,0.0
163,0,2.1525,89.5,183.25
163,1,0.165,28.5,0.0
163,2,0.21500000000000002,39.0,0.0
164,0,2.1525,89.5,0.0
164,1,0.125,24.5,0.0
164,2,0.20500000000000002,36.5,0.0
165,0,2.19,89.25,0.0
165,1,0.20500000000000002,37.0,0.0
165,2,0.245,42.5,0.0
166,0,2.19,93.75,183.25
166,1,0.175,32.5,0.0
166,2,0.235,41.5,0.0
167,0,2.1525,90.0,366.5
167,1,0.17,30.5,0.0
167,2,0.24,41.0,0.0
168,0,2.1875,91.75,183.25
168,1,0.185,34.5,0.0
168,2,0.21,36.5,79.0
169,0,2.135,89.0,0.0
169,1,0.16,31.0,0.0
169,2,0.19,33.0,0.0
170,0,2.185,89.25,0.0
170,1,0.16,28.0,79.0
170,2,0.24,42.0,0.0
171,0,2.1425,175.5,106.75
171,1,0.19,37.0,0.0
171,2,0.195,34.5,0.0
172,0,2.185,104.5,183.25
172,1,0.195,38.5,0.0
172,2,0.215,37.0,0.0
173,0,2.145,112.25,28.5
173,1,0.135,23.5,0.0
173,2,0.235,43.5,79.0
174,0,2.1375,91.75,0.0
174,1,0.23,42.5,0.0
174,2,0.235,41.5,0.0
175,0,2.145,89.5,0.0
175,1,0.19,34.0,0.0
175,2,0.195,35.5,0.0
176,0,2.13,174.25,73.5
176,1,0.175,35.5,0.0
176,2,0.25,41.5,0.0
177,0,2.1425,116.75,366.5
177,1,0.165,29.5,79.0
177,2,0.245,43.5,0.0
178,0,2.185,94.0,183.25
178,1,0.16,31.0,0.0
178,2,0.26,46.5,0.0
179,0,2.135,176.5,51.5
179,1,0.13,25.0,0.0
179,2,0.195,35.5,0.0
180,0,2.1375,176.75,33.75
180,1,0.155,26.5,0.0
180,2,0.25,42.5,0.0
181,0,2.1375,89.25,0.0
181,1,0.175,30.5,0.0
181,2,0.22,40.0,0.0
182,0,2.1875,92.75,183.25
182,1,0.2,36.0,79.0
182,2,0.22999999999999998,39.0,0.0
183,0,2.1425,114.25,0.0
183,1,0.155,28.0,0.0
183,2,0.24,42.5,0.0
184,0,2.1375,178.5,51.75
184,1,0.20500000000000002,39.0,0.0
184,2,0.255,45.5,0.0
185,0,2.1375,89.25,0.0
185,1,0.19,34.5,0.0
185,2,0.22499999999999998,41.0,0.0
186,0,2.14,101.75,183.25
186,1,0.175,32.5,0.0
186,2,0.21,36.0,0.0
187,0,2.1350000000000002,185.75,389.75
187,1,0.155,29.5,0.0
187,2,0.25,44.0,0.0
188,0,2.195,92.25,183.25
188,1,0.175,34.0,0.0
188,2,0.265,47.5,0.0
189,0,2.1325,113.0,0.0
189,1,0.20500000000000002,35.0,0.0
189,2,0.235,42.0,0.0
190,0,2.1375,89.25,0.0
190,1,0.185,32.5,0.0
190,2,0.24,44.0,0.0
191,0,2.145,181.25,57.75
191,1,0.155,27.0,0.0
191,2,0.245,43.0,0.0
192,0,2.1925,93.25,0.0
192,1,0.18,35.0,0.0
192,2,0.245,42.0,0.0
193,0,2.1375,89.25,0.0
193,1,0.16999999999999998,33.0,0.0
193,2,0.225,37.5,0.0
194,0,2.1375,89.25,0.0
194,1,0.135,26.0,0.0
194,2,0.235,40.5,0.0
195,0,2.1375,180.75,51.75
195,1,0.135,26.0,0.0
195,2,0.22,39.0,79.0
196,0,2.195,89.25,0.0
196,1,0.185,34.0,0.0
196,2,0.255,45.0,0.0
197,0,2.13,180.75,201.75
197,1,0.2,35.5,0.0
197,2,0.215,38.0,0.0
198,0,2.1375,183.75,389.75
198,1,0.185,32.5,79.0
198,2,0.23,41.5,0.0
199,0,2.1375,180.75,235.0
199,1,0.175,31.5,79.0
199,2,0.22,38.5,0.0
200,0,2.135,113.75,0.0
200,1,0.15,28.0,0.0
200,2,0.165,31.0,0.0
201,0,2.1350000000000002,177.25,46.25
201,1,0.155,30.0,0.0
201,2,0.2,35.0,0.0
202,0,2.1375,179.0,56.75
202,1,0.2,35.0,0.0
202,2,0.235,42.0,0.0
203,0,2.145,179.25,51.75
203,1,0.19,34.5,0.0
203,2,0.19,35.5,0.0
204,0,2.1375,89.25,0.0
204,1,0.18,34.0,0.0
204,2,0.2,36.5,0.0
205,0,2.1375,89.25,0.0
205,1,0.16999999999999998,31.0,0.0
205,2,0.20500000000000002,36.0,0.0
206,0,2.1375,186.75,51.75
206,1,0.20500000000000002,37.0,0.0
206,2,0.22999999999999998,42.0,0.0
207,0,2.1375,89.25,0.0
207,1,0.16499999999999998,30.5,0.0
207,2,0.22999999999999998,40.5,0.0
208,0,2.1425,177.25,214.75
208,1,0.2,37.0,0.0
208,2,0.265,46.5,0.0
209,0,2.145,89.5,183.25
209,1,0.18,33.5,0.0
209,2,0.225,40.5,0.0
210,0,1.5325,118.75,38102.5
210,1,0.185,35.0,0.0
210,2,0.23,40.5,0.0
211,0,2.1275,180.25,10.5
211,1,0.18,32.5,0.0
211,2,0.255,42.5,0.0
212,0,2.1350000000000002,181.5,46.25
212,1,0.14500000000000002,25.5,0.0
212,2,0.215,37.0,0.0
213,0,2.2,92.0,183.25
213,1,0.16999999999999998,34.0,0.0
213,2,0.21500000000000002,37.5,0.0
214,0,2.1375,89.25,0.0
214,1,0.195,35.5,0.0
214,2,0.215,38.5,0.0
215,0,2.1325000000000003,180.25,41.75
215,1,0.145,26.0,0.0
215,2,0.22999999999999998,42.0,0.0
216,0,2.13,183.5,23.25
216,1,0.155,30.5,0.0
216,2,0.245,41.5,0.0
217,0,2.1475,115.25,28.5
217,1,0.22,39.5,0.0
217,2,0.275,46.0,0.0
218,0,2.1325000000000003,181.75,51.75
218,1,0.14500000000000002,27.0,0.0
218,2,0.21000000000000002,38.0,0.0
219,0,2.1325000000000003,178.5,193.75
219,1,0.16499999999999998,30.0,0.0
219,2,0.22999999999999998,42.0,0.0
220,0,2.135,186.25,217.0
220,1,0.195,33.5,0.0
220,2,0.21500000000000002,38.5,0.0
221,0,2.145,89.5,0.0
221,1,0.135,25.5,0.0
221,2,0.225,41.0,0.0
222,0,2.13,167.0,10.5
222,1,0.185,33.5,0.0
222,2,0.245,41.5,0.0
223,0,2.1825,104.5,183.25
223,1,0.19,33.0,0.0
223,2,0.22499999999999998,41.0,0.0
224,0,2.1550000000000002,89.5,183.25
224,1,0.16999999999999998,31.0,0.0
224,2,0.245,43.5,0.0
225,0,2.185,92.5,0.0
225,1,0.18,33.0,0.0
225,2,0.25,42.5,79.0
226,0,2.1875,93.5,0.0
226,1,0.17,33.5,0.0
226,2,0.225,39.5,0.0
227,0,2.13,141.25,184.0
227,1,0.16,29.0,0.0
227,2,0.275,47.0,0.0
228,0,2.14,169.5,10.5
228,1,0.185,35.5,0.0
228,2,0.21000000000000002,39.0,0.0
229,0,2.1475,176.0,206.5
229,1,0.16499999999999998,30.0,0.0
229,2,0.20500000000000002,37.0,0.0
230,0,1.6099999999999999,234.5,34629.75
230,1,0.16999999999999998,31.5,0.0
230,2,0.23,41.5,0.0
231,0,2.1375,89.25,0.0
231,1,0.155,28.5,0.0
231,2,0.265,48.0,0.0
232,0,2.14,183.0,224.75
232,1,0.185,34.0,0.0
232,2,0.195,36.0,0.0
233,0,2.195,89.25,183.25
233,1,0.2,35.5,0.0
233,2,0.22,40.5,0.0
234,0,2.19,89.0,0.0
234,1,0.175,32.5,0.0
234,2,0.225,38.0,0.0
235,0,2.14,178.0,28.5
235,1,0.175,34.0,0.0
235,2,0.195,36.0,0.0
236,0,2.1475,100.5,0.0
236,1,0.20500000000000002,36.0,0.0
236,2,0.245,45.5,0.0
237,0,2.1375,89.25,0.0
237,1,0.22,39.0,0.0
237,2,0.20500000000000002,36.5,0.0
238,0,2.14,100.5,188.5
238,1,0.16,29.0,0.0
238,2,0.22999999999999998,41.5,0.0
239,0,2.1375,177.25,211.75
239,1,0.135,24.0,0.0
239,2,0.22,39.0,0.0
240,0,2.1375,181.5,34.5
240,1,0.22,39.5,0.0
240,2,0.29000000000000004,51.0,0.0
241,0,2.1375,89.25,0.0
241,1,0.15000000000000002,28.0,0.0
241,2,0.24,42.0,0.0
242,0,2.1375,98.0,0.0
242,1,0.17,33.0,0.0
242,2,0.225,38.5,0.0
243,0,1.585,233.5,35478.25
243,1,0.165,31.5,0.0
243,2,0.20500000000000002,35.5,0.0
244,0,2.1375,89.25,183.25
244,1,0.235,42.0,0.0
244,2,0.25,42.0,0.0
245,0,2.1375,176.25,28.5
245,1,0.195,34.0,0.0
245,2,0.235,40.5,0.0
246,0,2.1375,89.25,0.0
246,1,0.2,34.5,0.0
246,2,0.225,39.0,0.0
247,0,2.1425,116.0,72.5
247,1,0.2,35.0,0.0
247,2,0.275,47.0,0.0
248,0,2.1375,89.25,0.0
248,1,0.195,34.5,0.0
248,2,0.2,32.5,0.0
249,0,2.135,115.75,28.5
249,1,0.18,32.0,0.0
249,2,0.26,45.5,0.0
250,0,2.1950000000000003,96.0,0.0
250,1,0.2,39.5,0.0
250,2,0.175,31.0,0.0
251,0,2.2,89.5,0.0
251,1,0.135,25.0,0.0
251,2,0.245,42.0,0.0
252,0,2.1350000000000002,177.5,34.5
252,1,0.16499999999999998,28.5,79.0
252,2,0.18,31.0,0.0
253,0,2.13,180.75,46.5
253,1,0.20500000000000002,38.0,0.0
253,2,0.20500000000000002,38.0,0.0
254,0,2.145,89.5,366.5
254,1,0.16999999999999998,31.0,0.0
254,2,0.24,42.5,0.0
255,0,2.1375,89.25,183.25
255,1,0.16499999999999998,30.0,0.0
255,2,0.185,35.0,0.0
256,0,2.13,89.0,0.0
256,1,0.13,23.5,0.0
256,2,0.245,44.5,0.0
257,0,2.1375,89.25,0.0
257,1,0.155,28.5,0.0
257,2,0.225,40.0,0.0
258,0,2.145,89.5,0.0
258,1,0.185,32.0,0.0
258,2,0.23,42.5,0.0
259,0,2.195,89.25,0.0
259,1,0.165,27.5,0.0
259,2,0.215,39.5,0.0
260,0,2.1425,164.25,27.5
260,1,0.16999999999999998,31.0,0.0
260,2,0.27,50.0,0.0
261,0,2.145,89.75,0.0
261,1,0.16999999999999998,31.0,79.0
261,2,0.255,59.0,0.0
262,0,2.135,182.75,72.25
262,1,0.14,24.5,0.0
262,2,0.265,45.0,0.0
263,0,2.145,179.75,28.5
263,1,0.2,33.0,0.0
263,2,0.22499999999999998,40.0,0.0
264,0,2.1375,89.25,0.0
264,1,0.195,35.0,0.0
264,2,0.21500000000000002,39.0,0.0
265,0,2.1375,182.5,211.75
265,1,0.17,30.0,0.0
265,2,0.265,47.0,0.0
266,0,2.135,98.25,183.25
266,1,0.125,27.5,0.0
266,2,0.265,46.5,0.0
267,0,2.13,177.0,28.5
267,1,0.155,27.5,0.0
267,2,0.24,42.0,0.0
268,0,2.1350000000000002,176.0,28.5
268,1,0.175,32.5,0.0
268,2,0.21000000000000002,35.5,0.0
269,0,2.1475,114.5,183.25
269,1,0.175,35.5,0.0
269,2,0.225,40.5,0.0
270,0,2.13,163.75,38.75
270,1,0.13,27.5,0.0
270,2,0.255,45.5,0.0
271,0,2.1375,117.5,5.25
271,1,0.185,34.5,0.0
271,2,0.185,34.5,0.0
272,0,2.1375,165.0,46.5
272,1,0.145,28.5,0.0
272,2,0.28500000000000003,50.5,0.0
273,0,2.1425,115.25,0.0
273,1,0.15000000000000002,30.5,0.0
